EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
299183.9375,313839.4375,708816.5,708579.75,317343.03125,294210.40625,278409.6875,282176.40625,-0.1611328125,0.942626953125,-0.213623046875,-0.6103515028953552,-0.4882812201976776,0.3051757514476776,60.0,1345.0,0.0,Rest
299183.9375,313839.4375,708816.5,708579.75,317343.03125,294210.40625,278409.6875,282176.40625,-0.1611328125,0.942626953125,-0.213623046875,-0.6103515028953552,-0.4882812201976776,0.3051757514476776,60.0,1346.0,0.0,Rest
299183.9375,313839.4375,708816.5,708579.75,317343.03125,294210.40625,278409.6875,282176.40625,-0.1611328125,0.942626953125,-0.213623046875,-0.6103515028953552,-0.4882812201976776,0.3051757514476776,60.0,1347.0,0.0,Rest
299183.9375,313839.4375,708816.5,708579.75,317343.03125,294210.40625,278409.6875,282176.40625,-0.1611328125,0.942626953125,-0.213623046875,-0.6103515028953552,-0.4882812201976776,0.3051757514476776,60.0,1348.0,0.0,Rest
299183.9375,313839.4375,708816.5,708579.75,317343.03125,294210.40625,278409.6875,282176.40625,-0.1611328125,0.942626953125,-0.213623046875,-0.6103515028953552,-0.4882812201976776,0.3051757514476776,60.0,1349.0,0.0,Rest
299479.5,314422.09375,708825.8125,708588.75,317934.28125,294399.40625,278641.40625,282649.1875,-0.167236328125,0.95068359375,-0.212158203125,-0.5187987685203552,-1.5563963651657104,0.0,60.0,1350.0,1.0,Rest
299471.09375,314641.84375,708824.625,708587.5,318248.1875,294486.84375,278716.25,282849.8125,-0.164794921875,0.947509765625,-0.21337890625,-0.5493163466453552,-1.5563963651657104,0.1220703050494194,60.0,1351.0,1.0,Rest
299183.84375,314298.8125,708810.0,708572.75,317943.21875,294339.0625,278550.40625,282550.375,-0.164794921875,0.943115234375,-0.21630859375,-0.5798339247703552,-1.4648436307907104,0.1220703050494194,60.0,1352.0,1.0,Rest
298987.9375,313829.3125,708802.375,708564.5625,317391.03125,294144.5,278360.875,282133.03125,-0.166259765625,0.9423828125,-0.21337890625,-0.6103515028953552,-1.4648436307907104,0.2746581733226776,60.0,1353.0,1.0,Rest
299191.34375,313925.09375,708811.3125,708573.875,317392.46875,294185.71875,278422.8125,282206.96875,-0.163818359375,0.940673828125,-0.216796875,-0.6408690810203552,-1.5563963651657104,0.4272460639476776,60.0,1354.0,1.0,Rest
299493.53125,314452.59375,708825.0625,708587.6875,317941.34375,294403.6875,278652.25,282667.59375,-0.162841796875,0.939453125,-0.2158203125,-0.6713866591453552,-1.4953612089157104,0.3967284858226776,60.0,1355.0,1.0,Rest
299474.0625,314665.09375,708823.5625,708586.1875,318249.96875,294486.40625,278721.15625,282862.0625,-0.163330078125,0.941162109375,-0.21728515625,-0.6713866591453552,-1.4343260526657104,0.4272460639476776,60.0,1356.0,1.0,Rest
299185.1875,314315.875,708808.5625,708570.6875,317940.25,294334.125,278553.625,282555.375,-0.162841796875,0.94140625,-0.21484375,-0.5187987685203552,-1.4343260526657104,0.3967284858226776,60.0,1357.0,1.0,Rest
298973.46875,313821.375,708795.125,708557.3125,317370.5625,294125.375,278348.53125,282118.1875,-0.1611328125,0.93994140625,-0.2138671875,-0.3967284858226776,-1.3732908964157104,0.2441406100988388,60.0,1358.0,1.0,Rest
299181.78125,313928.125,708806.375,708568.8125,317383.53125,294178.84375,278423.0,282201.6875,-0.163818359375,0.93896484375,-0.214599609375,-0.4577636420726776,-1.4038084745407104,0.4272460639476776,60.0,1359.0,1.0,Rest
299488.34375,314464.125,708822.9375,708585.625,317943.03125,294406.28125,278657.34375,282671.0,-0.164794921875,0.93798828125,-0.215087890625,-0.3356933295726776,-1.2512205839157104,0.2441406100988388,60.0,1360.0,1.0,Rest
299469.84375,314671.09375,708821.9375,708584.6875,318249.59375,294488.28125,278725.375,282864.375,-0.1640625,0.938720703125,-0.21484375,-0.2746581733226776,-1.2817381620407104,0.1220703050494194,60.0,1361.0,1.0,Rest
299185.09375,314325.34375,708809.25,708571.4375,317945.96875,294342.34375,278561.5,282566.375,-0.161376953125,0.94091796875,-0.21240234375,-0.3051757514476776,-1.1901854276657104,0.2136230319738388,60.0,1362.0,1.0,Rest
298980.53125,313837.1875,708798.8125,708560.6875,317383.96875,294141.28125,278359.875,282138.3125,-0.163330078125,0.941650390625,-0.21142578125,-0.2746581733226776,-1.2512205839157104,0.0610351525247097,60.0,1363.0,1.0,Rest
298980.53125,313837.1875,708798.8125,708560.6875,317383.96875,294141.28125,278359.875,282138.3125,-0.163330078125,0.941650390625,-0.21142578125,-0.2746581733226776,-1.2512205839157104,0.0610351525247097,60.0,1364.0,0.0,Rest
