EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
299892.75,314210.90625,544260.625,537306.4375,316740.59375,294554.6875,279321.375,282901.84375,-0.138427734375,0.947265625,-0.232666015625,-0.2441406100988388,-0.0305175762623548,-0.1831054538488388,53.33333587646485,37633.0,1.0,Down
299872.28125,314399.75,544379.8125,537322.0,317018.125,294632.3125,279381.96875,283074.84375,-0.138427734375,0.947265625,-0.231201171875,-0.2746581733226776,-0.0305175762623548,-0.1831054538488388,53.33333587646485,37634.0,1.0,Down
299623.1875,314075.65625,543992.125,536857.8125,316725.84375,294492.5625,279230.25,282782.5625,-0.138916015625,0.947265625,-0.22802734375,-0.4272460639476776,-0.1525878757238388,-0.1525878757238388,53.33333587646485,37635.0,1.0,Down
299448.46875,313627.96875,543566.125,536486.0625,316203.78125,294307.59375,279046.625,282378.0,-0.13916015625,0.9462890625,-0.230712890625,-0.3967284858226776,-0.1831054538488388,-0.2136230319738388,53.33333587646485,37636.0,1.0,Down
299634.90625,313726.34375,543744.375,536787.8125,316219.71875,294354.875,279110.53125,282458.65625,-0.139404296875,0.944580078125,-0.231201171875,-0.3662109076976776,-0.1525878757238388,-0.0915527269244194,53.33333587646485,37637.0,1.0,Down
299899.0,314219.84375,544250.1875,537303.6875,316733.25,294558.53125,279319.40625,282892.625,-0.13818359375,0.9462890625,-0.233154296875,-0.2136230319738388,-0.3356933295726776,-0.1220703050494194,53.33333587646485,37638.0,1.0,Down
299875.03125,314405.28125,544371.375,537317.4375,317006.65625,294631.15625,279376.6875,283064.65625,-0.138671875,0.945556640625,-0.230712890625,-0.1525878757238388,-0.3662109076976776,-0.1525878757238388,53.33333587646485,37639.0,1.0,Down
299621.5625,314075.03125,543986.6875,536850.1875,316712.0625,294488.71875,279218.53125,282772.8125,-0.1396484375,0.94580078125,-0.23046875,-0.1220703050494194,-0.3967284858226776,-0.0610351525247097,53.33333587646485,37640.0,1.0,Down
299451.875,313628.34375,543570.375,536485.375,316196.5625,294307.03125,279039.625,282375.15625,-0.139404296875,0.946044921875,-0.231689453125,-0.2136230319738388,-0.5187987685203552,-0.0305175762623548,53.33333587646485,37641.0,1.0,Down
299638.1875,313724.28125,543749.5,536783.0625,316211.3125,294355.5,279103.84375,282455.6875,-0.13916015625,0.946044921875,-0.234375,-0.1831054538488388,-0.5493163466453552,0.0610351525247097,53.33333587646485,37642.0,1.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37643.0,1.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37644.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37645.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37646.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37647.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37648.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37649.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37650.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37651.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37652.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37653.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37654.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37655.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37656.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37657.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37658.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37659.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37660.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37661.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37662.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37663.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37664.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37665.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37666.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37667.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37668.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37669.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37670.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37671.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37672.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37673.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37674.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37675.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37676.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37677.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37678.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37679.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37680.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37681.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37682.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37683.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37684.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37685.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37686.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37687.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37688.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37689.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37690.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37691.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37692.0,0.0,Down
299887.65625,314200.71875,544243.75,537286.9375,316717.15625,294555.25,279305.90625,282882.96875,-0.137451171875,0.945068359375,-0.22998046875,-0.2136230319738388,-0.6713866591453552,0.1525878757238388,53.33333587646485,37693.0,0.0,Down
299875.84375,314347.4375,544308.875,537271.3125,316994.5,294631.5,279378.3125,283062.3125,-0.12841796875,0.94189453125,-0.233642578125,0.0,-0.3051757514476776,0.1525878757238388,53.33333587646485,37694.0,1.0,Down
299628.53125,314017.875,543924.75,536807.375,316703.75,294490.59375,279227.03125,282771.9375,-0.130126953125,0.94140625,-0.23681640625,0.2441406100988388,-0.2746581733226776,0.0610351525247097,53.33333587646485,37695.0,1.0,Down
299462.78125,313579.53125,543510.4375,536446.375,316196.46875,294313.21875,279055.46875,282380.59375,-0.131103515625,0.946044921875,-0.2373046875,0.4272460639476776,-0.3662109076976776,0.0610351525247097,53.33333587646485,37696.0,1.0,Down
299646.53125,313680.71875,543685.4375,536742.3125,316208.90625,294357.46875,279116.15625,282462.5,-0.130615234375,0.9462890625,-0.236328125,0.4577636420726776,-0.5493163466453552,0.0305175762623548,53.33333587646485,37697.0,1.0,Down
299900.34375,314163.34375,544179.4375,537247.5625,316712.78125,294554.34375,279317.15625,282892.28125,-0.130126953125,0.948486328125,-0.23583984375,0.3051757514476776,-0.5187987685203552,-0.0610351525247097,53.33333587646485,37698.0,1.0,Down
299880.21875,314352.1875,544303.6875,537264.0625,316990.65625,294626.3125,279380.0,283072.78125,-0.128662109375,0.948974609375,-0.23583984375,0.4272460639476776,-0.5187987685203552,-0.0610351525247097,53.33333587646485,37699.0,1.0,Down
299628.90625,314024.9375,543922.0625,536798.875,316698.65625,294480.9375,279228.65625,282785.0,-0.12890625,0.94970703125,-0.23095703125,0.3356933295726776,-0.4882812201976776,-0.0610351525247097,53.33333587646485,37700.0,1.0,Down
299456.96875,313581.84375,543502.0625,536432.4375,316184.75,294296.75,279052.5,282390.25,-0.130126953125,0.94921875,-0.23486328125,0.2441406100988388,-0.4272460639476776,-0.1525878757238388,53.33333587646485,37701.0,1.0,Down
299636.0625,313677.15625,543673.75,536728.5,316198.4375,294340.40625,279112.15625,282466.25,-0.1298828125,0.947021484375,-0.233154296875,0.2136230319738388,-0.5493163466453552,-0.3662109076976776,53.33333587646485,37702.0,1.0,Down
299896.15625,314169.875,544176.3125,537245.3125,316709.03125,294546.46875,279320.65625,282894.78125,-0.129638671875,0.947265625,-0.23583984375,0.1220703050494194,-0.6103515028953552,-0.4882812201976776,53.33333587646485,37703.0,1.0,Down
299874.5,314355.9375,544294.125,537260.9375,316982.09375,294619.4375,279377.875,283062.25,-0.13134765625,0.947021484375,-0.236083984375,0.1831054538488388,-0.5493163466453552,-0.5798339247703552,53.33333587646485,37704.0,1.0,Down
299629.96875,314033.1875,543916.5625,536800.0625,316694.5625,294486.125,279229.4375,282776.75,-0.131591796875,0.94873046875,-0.232421875,0.1831054538488388,-0.5493163466453552,-0.6408690810203552,53.33333587646485,37705.0,1.0,Down
299459.5625,313588.09375,543497.1875,536431.625,316176.875,294303.90625,279052.96875,282381.125,-0.134033203125,0.947998046875,-0.229248046875,0.0,-0.5798339247703552,-0.7019042372703552,53.33333587646485,37706.0,1.0,Down
299644.1875,313687.15625,543671.625,536724.5,316189.40625,294346.90625,279116.4375,282461.96875,-0.135009765625,0.952880859375,-0.228271484375,-0.0305175762623548,-0.7019042372703552,-0.6713866591453552,53.33333587646485,37707.0,1.0,Down
299898.46875,314176.125,544170.125,537235.3125,316701.15625,294549.96875,279324.5625,282899.53125,-0.1337890625,0.954345703125,-0.231689453125,-0.1220703050494194,-0.7629393935203552,-0.8544921278953552,53.33333587646485,37708.0,1.0,Down
299876.46875,314360.125,544288.5,537246.4375,316974.46875,294616.21875,279381.53125,283073.9375,-0.134765625,0.95556640625,-0.23193359375,-0.2136230319738388,-0.9460448622703552,-0.7934569716453552,53.33333587646485,37709.0,1.0,Down
299637.125,314044.09375,543912.1875,536786.8125,316693.03125,294477.4375,279237.59375,282794.03125,-0.133056640625,0.956787109375,-0.230712890625,-0.4272460639476776,-1.0986326932907104,-0.8239745497703552,53.33333587646485,37710.0,1.0,Down
299460.5625,313601.59375,543487.0,536415.1875,316178.5,294288.90625,279058.78125,282399.46875,-0.133056640625,0.9560546875,-0.228759765625,-0.6408690810203552,-1.0986326932907104,-0.7324218153953552,53.33333587646485,37711.0,1.0,Down
299644.1875,313703.53125,543657.375,536711.125,316191.1875,294329.03125,279119.65625,282480.65625,-0.13134765625,0.9541015625,-0.22900390625,-0.7019042372703552,-1.2207030057907104,-0.6103515028953552,53.33333587646485,37712.0,1.0,Down
299902.75,314196.34375,544156.625,537219.5625,316701.0625,294529.03125,279326.625,282912.125,-0.13134765625,0.951171875,-0.22900390625,-0.7324218153953552,-1.2207030057907104,-0.6103515028953552,53.33333587646485,37713.0,1.0,Down
299886.5625,314396.53125,544284.5,537240.8125,316986.28125,294605.125,279392.53125,283093.625,-0.128662109375,0.949951171875,-0.23095703125,-1.0375975370407104,-1.2817381620407104,-0.6103515028953552,53.33333587646485,37714.0,1.0,Down
299634.09375,314074.75,543898.0625,536772.8125,316695.28125,294458.40625,279238.75,282803.5,-0.1298828125,0.9501953125,-0.230712890625,-1.0070799589157104,-1.3427733182907104,-0.4577636420726776,53.33333587646485,37715.0,1.0,Down
299459.3125,313636.46875,543474.125,536399.0625,316180.28125,294270.75,279058.3125,282405.0,-0.12939453125,0.9482421875,-0.22900390625,-1.0681151151657104,-1.2817381620407104,-0.3356933295726776,53.33333587646485,37716.0,1.0,Down
299646.875,313742.40625,543650.0,536703.0625,316195.21875,294317.15625,279122.59375,282485.28125,-0.1279296875,0.944091796875,-0.228515625,-1.0986326932907104,-1.3122557401657104,-0.3051757514476776,53.33333587646485,37717.0,1.0,Down
299902.65625,314227.1875,544144.1875,537222.5,316699.46875,294516.78125,279324.40625,282913.03125,-0.127197265625,0.9404296875,-0.23291015625,-0.9765624403953552,-1.2817381620407104,-0.2441406100988388,53.33333587646485,37718.0,1.0,Down
299889.25,314426.28125,544270.25,537251.5,316983.15625,294594.65625,279389.75,283092.28125,-0.1279296875,0.93798828125,-0.230224609375,-0.8850097060203552,-1.2512205839157104,-0.1831054538488388,53.33333587646485,37719.0,1.0,Down
299640.71875,314107.03125,543888.5,536789.5,316695.90625,294456.625,279241.59375,282808.3125,-0.12841796875,0.9365234375,-0.2294921875,-0.7629393935203552,-1.1291502714157104,-0.2136230319738388,53.33333587646485,37720.0,1.0,Down
299464.65625,313667.84375,543464.0,536420.625,316180.28125,294270.46875,279061.375,282411.25,-0.12841796875,0.937255859375,-0.2314453125,-0.7629393935203552,-1.0681151151657104,-0.2441406100988388,53.33333587646485,37721.0,1.0,Down
299650.53125,313773.28125,543640.5,536720.1875,316196.8125,294320.0,279127.15625,282493.4375,-0.13037109375,0.93798828125,-0.231689453125,-0.7019042372703552,-1.0375975370407104,-0.1220703050494194,53.33333587646485,37722.0,1.0,Down
299905.8125,314260.625,544134.5625,537229.6875,316705.71875,294523.9375,279333.59375,282922.75,-0.1298828125,0.938232421875,-0.2314453125,-0.5187987685203552,-1.0375975370407104,-0.1525878757238388,53.33333587646485,37723.0,1.0,Down
299884.15625,314446.3125,544255.5,537246.625,316983.59375,294595.8125,279395.21875,283098.8125,-0.131591796875,0.9375,-0.231689453125,-0.3967284858226776,-0.9460448622703552,-0.3356933295726776,53.33333587646485,37724.0,1.0,Down
