EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
299789.3125,315006.625,653945.9375,641905.375,319036.21875,295029.0,279144.0625,283320.34375,-0.1611328125,0.944580078125,-0.213134765625,-0.0305175762623548,0.0305175762623548,0.0,60.0,6721.0,0.0,Rest
299789.3125,315006.625,653945.9375,641905.375,319036.21875,295029.0,279144.0625,283320.34375,-0.1611328125,0.944580078125,-0.213134765625,-0.0305175762623548,0.0305175762623548,0.0,60.0,6722.0,0.0,Rest
299789.3125,315006.625,653945.9375,641905.375,319036.21875,295029.0,279144.0625,283320.34375,-0.1611328125,0.944580078125,-0.213134765625,-0.0305175762623548,0.0305175762623548,0.0,60.0,6723.0,0.0,Rest
299777.9375,314984.71875,653737.4375,641775.5,319022.53125,295017.375,279138.34375,283330.90625,-0.153076171875,0.95166015625,-0.208251953125,0.5187987685203552,-1.1291502714157104,-0.4272460639476776,60.0,6724.0,1.0,Rest
299485.9375,314593.75,653277.9375,641225.875,318653.0,294850.1875,278957.125,282988.65625,-0.153564453125,0.953369140625,-0.211181640625,0.3662109076976776,-1.1901854276657104,-0.4882812201976776,60.0,6725.0,1.0,Rest
299331.96875,314165.5,652871.3125,640866.9375,318141.4375,294674.3125,278787.96875,282612.25,-0.15380859375,0.95458984375,-0.21240234375,0.1831054538488388,-1.2512205839157104,-0.5493163466453552,60.0,6726.0,1.0,Rest
299574.46875,314349.9375,653130.25,641252.6875,318249.875,294755.78125,278889.0625,282767.1875,-0.15380859375,0.95556640625,-0.212890625,0.1525878757238388,-1.2512205839157104,-0.5493163466453552,60.0,6727.0,1.0,Rest
299844.28125,314863.84375,653641.5,641785.9375,318806.625,294968.84375,279110.28125,283219.6875,-0.152587890625,0.956298828125,-0.21044921875,-0.0305175762623548,-1.1596678495407104,-0.6408690810203552,60.0,6728.0,1.0,Rest
299780.625,314995.90625,653689.0625,641729.25,319032.09375,295015.78125,279143.875,283340.90625,-0.1533203125,0.95703125,-0.213623046875,-0.1831054538488388,-1.1901854276657104,-0.6408690810203552,60.0,6729.0,1.0,Rest
299492.46875,314601.53125,653229.5,641181.625,318662.21875,294846.15625,278960.6875,282996.0625,-0.153564453125,0.95703125,-0.210693359375,-0.3967284858226776,-1.1901854276657104,-0.5798339247703552,60.0,6730.0,1.0,Rest
299346.75,314179.4375,652827.25,640832.125,318151.625,294667.875,278787.59375,282616.71875,-0.1533203125,0.95458984375,-0.208740234375,-0.5187987685203552,-1.2512205839157104,-0.6103515028953552,60.0,6731.0,1.0,Rest
299593.21875,314376.9375,653092.25,641224.8125,318267.03125,294751.9375,278894.0,282778.0,-0.15283203125,0.953125,-0.21142578125,-0.5493163466453552,-1.1596678495407104,-0.6408690810203552,60.0,6732.0,1.0,Rest
299848.75,314890.125,653592.1875,641747.25,318815.09375,294958.0,279106.59375,283223.71875,-0.152099609375,0.95166015625,-0.212158203125,-0.7019042372703552,-1.0681151151657104,-0.5493163466453552,60.0,6733.0,1.0,Rest
299780.1875,315019.25,653634.6875,641688.5,319034.34375,295001.09375,279137.28125,283340.46875,-0.15283203125,0.947021484375,-0.2109375,-0.7324218153953552,-1.0375975370407104,-0.4882812201976776,60.0,6734.0,1.0,Rest
299780.1875,315019.25,653634.6875,641688.5,319034.34375,295001.09375,279137.28125,283340.46875,-0.15283203125,0.947021484375,-0.2109375,-0.7324218153953552,-1.0375975370407104,-0.4882812201976776,60.0,6735.0,0.0,Rest
299780.1875,315019.25,653634.6875,641688.5,319034.34375,295001.09375,279137.28125,283340.46875,-0.15283203125,0.947021484375,-0.2109375,-0.7324218153953552,-1.0375975370407104,-0.4882812201976776,60.0,6736.0,0.0,Rest
