Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1694546538,1694546538,70,0,4356.666504,4346.666504,4387.692383,4370.256348,4364.230957,4349.487305,4356.410156,4345.641113,4354.487305,4289.615234,4563.974121,4493.077148,4400.641113,4336.666504,4716,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694546538,1694546538,71,0,4353.461426,4341.794922,4382.563965,4364.230957,4368.461426,4340.128418,4348.717773,4350.641113,4364.743652,4293.333496,4584.102539,4495.0,4403.077148,4340.897461,5025,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694546538,1694546538,72,0,4357.05127,4344.615234,4385.0,4361.153809,4382.05127,4336.410156,4349.102539,4352.179688,4362.307617,4296.666504,4599.358887,4497.563965,4403.846191,4340.512695,5327,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,18.0,0.0,0.678835,-0.497864,-0.500549,-0.201904,0.887315,-0.441948,-0.050787,-10.272093,-53.967518,4.79555
1694546538,1694546538,73,0,4364.230957,4353.589844,4397.563965,4365.0,4382.307617,4347.05127,4360.641113,4357.94873,4363.717773,4308.077148,4607.307617,4509.487305,4407.05127,4350.256348,5427,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694546538,1694546538,74,0,4366.538574,4361.153809,4401.794922,4373.846191,4377.563965,4352.820313,4366.922852,4365.512695,4374.102539,4310.0,4613.717773,4519.358887,4406.410156,4360.384766,6025,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694546538,1694546538,75,0,4370.0,4367.563965,4398.205078,4380.256348,4382.820313,4340.256348,4357.692383,4354.871582,4364.487305,4301.025879,4609.871582,4509.487305,4391.666504,4350.0,6309,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694546538,1694546538,76,0,4377.563965,4370.897461,4398.589844,4379.743652,4392.820313,4332.563965,4347.563965,4343.205078,4346.666504,4293.333496,4598.974121,4505.897461,4378.717773,4343.974121,6733,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,19.0,0.0,0.678825,-0.497864,-0.500488,-0.202087,0.884874,-0.459529,-0.059578,-10.294884,-54.087433,4.815995
1694546538,1694546538,77,0,4375.641113,4371.153809,4400.897461,4381.025879,4397.820313,4340.769043,4353.077148,4342.94873,4341.794922,4285.897461,4592.179688,4508.846191,4371.282227,4347.692383,7376,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694546538,1694546538,78,0,4368.589844,4368.205078,4399.743652,4382.94873,4391.666504,4344.615234,4357.05127,4337.307617,4339.615234,4281.153809,4592.94873,4499.615234,4365.897461,4341.922852,6025,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694546538,1694546538,79,0,4365.512695,4361.410156,4393.461426,4377.179688,4385.512695,4336.922852,4348.717773,4327.436035,4332.05127,4284.358887,4596.282227,4488.333496,4362.94873,4331.282227,6309,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694546538,1694546538,80,0,4359.871582,4358.077148,4387.179688,4372.692383,4390.0,4333.205078,4347.94873,4322.563965,4325.641113,4280.256348,4587.692383,4478.846191,4351.922852,4324.871582,6733,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,20.0,0.0,0.678655,-0.498169,-0.500366,-0.202209,0.873642,-0.44732,-0.053229,-10.398728,-53.928688,4.951062
1694546538,1694546538,81,0,4353.077148,4355.384766,4382.563965,4371.922852,4392.307617,4338.974121,4350.384766,4325.256348,4332.692383,4274.743652,4577.436035,4472.820313,4341.666504,4321.666504,7376,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694546538,1694546538,82,0,4353.205078,4354.871582,4382.307617,4372.05127,4388.846191,4341.282227,4345.384766,4331.410156,4349.615234,4286.538574,4583.846191,4477.436035,4341.538574,4324.487305,6025,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694546538,1694546538,83,0,4353.333496,4355.641113,4383.205078,4369.230957,4386.153809,4334.102539,4344.102539,4337.820313,4355.769043,4298.589844,4595.769043,4484.871582,4339.743652,4327.307617,6309,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694546538,1694546538,84,0,4351.153809,4354.871582,4381.153809,4362.820313,4391.794922,4324.743652,4343.974121,4341.282227,4351.282227,4296.025879,4597.94873,4488.974121,4338.333496,4328.717773,6733,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,21.0,0.0,0.497024,-0.686523,-0.162598,-0.505188,0.86827,-0.451715,-0.064461,-10.292189,-53.769154,4.889289
1694546538,1694546538,85,0,4359.743652,4356.666504,4386.794922,4371.794922,4400.0,4326.153809,4342.692383,4344.358887,4354.743652,4297.05127,4597.820313,4494.743652,4342.94873,4335.897461,7376,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694546538,1694546538,86,0,4366.794922,4356.794922,4396.410156,4392.179688,4399.743652,4332.307617,4346.025879,4348.333496,4362.436035,4310.128418,4612.05127,4503.846191,4344.743652,4344.871582,6025,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694546538,1694546538,87,0,4371.922852,4362.179688,4406.410156,4408.461426,4404.871582,4331.025879,4352.179688,4351.410156,4362.179688,4324.102539,4630.384766,4518.333496,4352.307617,4354.487305,6309,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694546538,1694546538,88,0,4383.205078,4374.743652,4419.358887,4420.384766,4415.897461,4330.128418,4351.922852,4353.077148,4355.512695,4323.205078,4635.512695,4532.179688,4362.179688,4365.512695,6733,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,22.0,0.0,0.49676,-0.686401,-0.162781,-0.505554,0.877549,-0.45025,-0.063973,-10.329637,-53.758904,4.917027
1694546538,1694546538,89,0,4380.128418,4371.282227,4416.538574,4420.769043,4411.153809,4332.179688,4347.692383,4352.05127,4350.641113,4313.461426,4635.128418,4534.358887,4356.666504,4370.0,7376,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694546538,1694546538,90,0,4358.333496,4350.897461,4399.615234,4405.384766,4393.333496,4330.0,4346.153809,4343.205078,4344.871582,4308.717773,4625.512695,4520.256348,4333.717773,4353.333496,6025,2,49,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
