EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
299390.0,314091.03125,607377.6875,599055.8125,317597.28125,294654.75,278891.59375,282585.25,-0.151123046875,0.946044921875,-0.212158203125,0.0305175762623548,-0.3051757514476776,0.0610351525247097,60.0,13441.0,0.0,Rest
299390.0,314091.03125,607377.6875,599055.8125,317597.28125,294654.75,278891.59375,282585.25,-0.151123046875,0.946044921875,-0.212158203125,0.0305175762623548,-0.3051757514476776,0.0610351525247097,60.0,13442.0,0.0,Rest
299771.875,314842.5,608098.25,599779.0625,318443.25,294982.0625,279213.09375,283285.125,-0.14453125,0.946533203125,-0.212646484375,0.0,-0.9765624403953552,0.0915527269244194,60.0,13443.0,1.0,Rest
299488.625,314399.5625,607614.875,599230.6875,318003.46875,294799.40625,279017.46875,282901.40625,-0.14404296875,0.944580078125,-0.21337890625,0.0,-0.9460448622703552,0.1220703050494194,60.0,13444.0,1.0,Rest
299403.0625,314041.84375,607295.25,598988.8125,317546.59375,294655.71875,278881.9375,282577.28125,-0.14453125,0.9443359375,-0.21337890625,0.1831054538488388,-0.9155272841453552,0.1831054538488388,60.0,13445.0,1.0,Rest
299677.71875,314325.28125,607645.0625,599455.9375,317763.21875,294777.875,279024.15625,282810.65625,-0.142578125,0.94677734375,-0.213134765625,0.2441406100988388,-0.9155272841453552,0.1831054538488388,60.0,13446.0,1.0,Rest
299893.0,314813.0625,608118.1875,599919.3125,318306.03125,294975.28125,279221.5,283243.46875,-0.1435546875,0.948974609375,-0.215576171875,0.2136230319738388,-0.8239745497703552,0.1525878757238388,60.0,13447.0,1.0,Rest
299793.6875,314870.125,608097.5625,599785.125,318458.09375,294994.21875,279225.0625,283302.75,-0.142822265625,0.94970703125,-0.212158203125,0.2136230319738388,-0.7934569716453552,0.0610351525247097,60.0,13448.0,1.0,Rest
299506.78125,314436.5,607615.3125,599234.125,318034.3125,294810.6875,279032.40625,282920.4375,-0.14306640625,0.95068359375,-0.212890625,0.0915527269244194,-0.7934569716453552,0.0305175762623548,60.0,13449.0,1.0,Rest
299406.8125,314064.5625,607289.25,598984.6875,317570.46875,294660.8125,278891.75,282593.9375,-0.14306640625,0.948486328125,-0.2138671875,0.1831054538488388,-0.8239745497703552,0.0610351525247097,60.0,13450.0,1.0,Rest
299663.5,314319.28125,607616.5625,599434.5,317767.0625,294761.3125,279014.15625,282807.96875,-0.1435546875,0.946533203125,-0.212890625,0.1831054538488388,-0.8239745497703552,0.0,60.0,13451.0,1.0,Rest
299886.5,314814.78125,608090.0625,599905.5625,318313.0,294962.9375,279219.4375,283240.34375,-0.14501953125,0.947265625,-0.21142578125,0.2441406100988388,-0.6713866591453552,0.0,60.0,13452.0,1.0,Rest
299791.96875,314882.0,608074.5625,599777.4375,318469.5625,294987.0625,279227.21875,283305.0625,-0.14453125,0.947021484375,-0.21044921875,0.1831054538488388,-0.6408690810203552,-0.1525878757238388,60.0,13453.0,1.0,Rest
299503.46875,314449.53125,607590.6875,599221.25,318043.78125,294802.34375,279032.3125,282922.21875,-0.1455078125,0.94775390625,-0.213134765625,0.0915527269244194,-0.5798339247703552,-0.1525878757238388,60.0,13454.0,1.0,Rest
299402.4375,314076.09375,607259.1875,598964.0,317575.375,294647.25,278886.9375,282588.03125,-0.144775390625,0.947021484375,-0.209716796875,0.0610351525247097,-0.5187987685203552,-0.2746581733226776,60.0,13455.0,1.0,Rest
299402.4375,314076.09375,607259.1875,598964.0,317575.375,294647.25,278886.9375,282588.03125,-0.144775390625,0.947021484375,-0.209716796875,0.0610351525247097,-0.5187987685203552,-0.2746581733226776,60.0,13456.0,0.0,Rest
299402.4375,314076.09375,607259.1875,598964.0,317575.375,294647.25,278886.9375,282588.03125,-0.144775390625,0.947021484375,-0.209716796875,0.0610351525247097,-0.5187987685203552,-0.2746581733226776,60.0,13457.0,0.0,Rest
299402.4375,314076.09375,607259.1875,598964.0,317575.375,294647.25,278886.9375,282588.03125,-0.144775390625,0.947021484375,-0.209716796875,0.0610351525247097,-0.5187987685203552,-0.2746581733226776,60.0,13458.0,0.0,Rest
299402.4375,314076.09375,607259.1875,598964.0,317575.375,294647.25,278886.9375,282588.03125,-0.144775390625,0.947021484375,-0.209716796875,0.0610351525247097,-0.5187987685203552,-0.2746581733226776,60.0,13459.0,0.0,Rest
299402.4375,314076.09375,607259.1875,598964.0,317575.375,294647.25,278886.9375,282588.03125,-0.144775390625,0.947021484375,-0.209716796875,0.0610351525247097,-0.5187987685203552,-0.2746581733226776,60.0,13460.0,0.0,Rest
299402.4375,314076.09375,607259.1875,598964.0,317575.375,294647.25,278886.9375,282588.03125,-0.144775390625,0.947021484375,-0.209716796875,0.0610351525247097,-0.5187987685203552,-0.2746581733226776,60.0,13461.0,0.0,Rest
299402.4375,314076.09375,607259.1875,598964.0,317575.375,294647.25,278886.9375,282588.03125,-0.144775390625,0.947021484375,-0.209716796875,0.0610351525247097,-0.5187987685203552,-0.2746581733226776,60.0,13462.0,0.0,Rest
299402.4375,314076.09375,607259.1875,598964.0,317575.375,294647.25,278886.9375,282588.03125,-0.144775390625,0.947021484375,-0.209716796875,0.0610351525247097,-0.5187987685203552,-0.2746581733226776,60.0,13463.0,0.0,Rest
299402.4375,314076.09375,607259.1875,598964.0,317575.375,294647.25,278886.9375,282588.03125,-0.144775390625,0.947021484375,-0.209716796875,0.0610351525247097,-0.5187987685203552,-0.2746581733226776,60.0,13464.0,0.0,Rest
