EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
300217.8125,312791.9375,482713.03125,472705.96875,313535.34375,293510.25,279490.15625,282566.84375,-0.101318359375,0.9619140625,-0.126953125,-0.6103515028953552,-0.6713866591453552,-0.2746581733226776,53.33333587646485,104833.0,0.0,Rest
300217.8125,312791.9375,482713.03125,472705.96875,313535.34375,293510.25,279490.15625,282566.84375,-0.101318359375,0.9619140625,-0.126953125,-0.6103515028953552,-0.6713866591453552,-0.2746581733226776,53.33333587646485,104834.0,0.0,Rest
300217.8125,312791.9375,482713.03125,472705.96875,313535.34375,293510.25,279490.15625,282566.84375,-0.101318359375,0.9619140625,-0.126953125,-0.6103515028953552,-0.6713866591453552,-0.2746581733226776,53.33333587646485,104835.0,0.0,Rest
300217.8125,312791.9375,482713.03125,472705.96875,313535.34375,293510.25,279490.15625,282566.84375,-0.101318359375,0.9619140625,-0.126953125,-0.6103515028953552,-0.6713866591453552,-0.2746581733226776,53.33333587646485,104836.0,0.0,Rest
300217.8125,312791.9375,482713.03125,472705.96875,313535.34375,293510.25,279490.15625,282566.84375,-0.101318359375,0.9619140625,-0.126953125,-0.6103515028953552,-0.6713866591453552,-0.2746581733226776,53.33333587646485,104837.0,0.0,Rest
300217.8125,312791.9375,482713.03125,472705.96875,313535.34375,293510.25,279490.15625,282566.84375,-0.101318359375,0.9619140625,-0.126953125,-0.6103515028953552,-0.6713866591453552,-0.2746581733226776,53.33333587646485,104838.0,0.0,Rest
300217.8125,312791.9375,482713.03125,472705.96875,313535.34375,293510.25,279490.15625,282566.84375,-0.101318359375,0.9619140625,-0.126953125,-0.6103515028953552,-0.6713866591453552,-0.2746581733226776,53.33333587646485,104839.0,0.0,Rest
300217.8125,312791.9375,482713.03125,472705.96875,313535.34375,293510.25,279490.15625,282566.84375,-0.101318359375,0.9619140625,-0.126953125,-0.6103515028953552,-0.6713866591453552,-0.2746581733226776,53.33333587646485,104840.0,0.0,Rest
300217.8125,312791.9375,482713.03125,472705.96875,313535.34375,293510.25,279490.15625,282566.84375,-0.101318359375,0.9619140625,-0.126953125,-0.6103515028953552,-0.6713866591453552,-0.2746581733226776,53.33333587646485,104841.0,0.0,Rest
300217.8125,312791.9375,482713.03125,472705.96875,313535.34375,293510.25,279490.15625,282566.84375,-0.101318359375,0.9619140625,-0.126953125,-0.6103515028953552,-0.6713866591453552,-0.2746581733226776,53.33333587646485,104842.0,0.0,Rest
300217.8125,312791.9375,482713.03125,472705.96875,313535.34375,293510.25,279490.15625,282566.84375,-0.101318359375,0.9619140625,-0.126953125,-0.6103515028953552,-0.6713866591453552,-0.2746581733226776,53.33333587646485,104843.0,0.0,Rest
300217.8125,312791.9375,482713.03125,472705.96875,313535.34375,293510.25,279490.15625,282566.84375,-0.101318359375,0.9619140625,-0.126953125,-0.6103515028953552,-0.6713866591453552,-0.2746581733226776,53.33333587646485,104844.0,0.0,Rest
300217.8125,312791.9375,482713.03125,472705.96875,313535.34375,293510.25,279490.15625,282566.84375,-0.101318359375,0.9619140625,-0.126953125,-0.6103515028953552,-0.6713866591453552,-0.2746581733226776,53.33333587646485,104845.0,0.0,Rest
300217.8125,312791.9375,482713.03125,472705.96875,313535.34375,293510.25,279490.15625,282566.84375,-0.101318359375,0.9619140625,-0.126953125,-0.6103515028953552,-0.6713866591453552,-0.2746581733226776,53.33333587646485,104846.0,0.0,Rest
300217.8125,312791.9375,482713.03125,472705.96875,313535.34375,293510.25,279490.15625,282566.84375,-0.101318359375,0.9619140625,-0.126953125,-0.6103515028953552,-0.6713866591453552,-0.2746581733226776,53.33333587646485,104847.0,0.0,Rest
300217.8125,312791.9375,482713.03125,472705.96875,313535.34375,293510.25,279490.15625,282566.84375,-0.101318359375,0.9619140625,-0.126953125,-0.6103515028953552,-0.6713866591453552,-0.2746581733226776,53.33333587646485,104848.0,0.0,Rest
300217.8125,312791.9375,482713.03125,472705.96875,313535.34375,293510.25,279490.15625,282566.84375,-0.101318359375,0.9619140625,-0.126953125,-0.6103515028953552,-0.6713866591453552,-0.2746581733226776,53.33333587646485,104849.0,0.0,Rest
300172.21875,312744.625,482647.78125,472645.625,313501.46875,293511.6875,279469.78125,282533.125,-0.1025390625,0.9716796875,-0.123291015625,-0.2746581733226776,-1.1291502714157104,0.1831054538488388,53.33333587646485,104850.0,1.0,Rest
299992.0,312523.28125,482378.65625,472296.125,313331.0625,293415.84375,279361.78125,282337.25,-0.102783203125,0.971923828125,-0.123046875,-0.3051757514476776,-1.0986326932907104,0.2441406100988388,53.33333587646485,104851.0,1.0,Rest
299809.875,312067.84375,481944.21875,471916.0625,312824.125,293222.96875,279176.0625,281924.09375,-0.1015625,0.9736328125,-0.123779296875,-0.2441406100988388,-1.1291502714157104,0.3051757514476776,53.33333587646485,104852.0,1.0,Rest
299911.15625,312030.625,481979.71875,472070.375,312696.09375,293216.8125,279184.9375,281887.15625,-0.102783203125,0.975341796875,-0.127197265625,-0.0610351525247097,-0.9765624403953552,0.1525878757238388,53.33333587646485,104853.0,1.0,Rest
300138.625,312462.84375,482427.125,472528.3125,313131.6875,293396.625,279367.40625,282275.28125,-0.104248046875,0.973876953125,-0.123779296875,-0.1525878757238388,-0.9765624403953552,0.2746581733226776,53.33333587646485,104854.0,1.0,Rest
300173.5625,312730.78125,482639.1875,472633.03125,313491.90625,293506.21875,279466.03125,282529.90625,-0.103271484375,0.975830078125,-0.125244140625,-0.1220703050494194,-0.9765624403953552,0.2746581733226776,53.33333587646485,104855.0,1.0,Rest
300001.71875,312519.6875,482378.75,472292.03125,313335.53125,293417.4375,279368.03125,282343.3125,-0.103271484375,0.97314453125,-0.123291015625,-0.1831054538488388,-0.9155272841453552,0.2136230319738388,53.33333587646485,104856.0,1.0,Rest
299824.71875,312067.28125,481950.65625,471916.34375,312837.34375,293229.34375,279185.90625,281935.96875,-0.100830078125,0.9716796875,-0.12109375,-0.2441406100988388,-0.9460448622703552,0.1525878757238388,53.33333587646485,104857.0,1.0,Rest
299913.9375,312015.625,481970.59375,472059.3125,312694.75,293208.6875,279179.03125,281881.4375,-0.1005859375,0.96875,-0.126953125,-0.2746581733226776,-0.9460448622703552,0.1831054538488388,53.33333587646485,104858.0,1.0,Rest
300153.90625,312461.125,482431.5,472531.46875,313140.28125,293396.96875,279371.875,282276.25,-0.10009765625,0.966552734375,-0.126708984375,-0.2136230319738388,-0.9460448622703552,0.1525878757238388,53.33333587646485,104859.0,1.0,Rest
300202.1875,312742.9375,482657.6875,472651.0,313509.96875,293518.28125,279476.9375,282537.875,-0.095703125,0.965087890625,-0.12841796875,-0.0915527269244194,-0.8239745497703552,0.2441406100988388,53.33333587646485,104860.0,1.0,Rest
300020.875,312516.65625,482385.0,472300.25,313340.71875,293417.96875,279362.9375,282337.9375,-0.095947265625,0.968505859375,-0.128662109375,0.1220703050494194,-0.6408690810203552,0.1220703050494194,53.33333587646485,104861.0,1.0,Rest
299845.0,312062.1875,481954.875,471923.40625,312836.8125,293225.65625,279177.40625,281926.40625,-0.09716796875,0.97216796875,-0.128662109375,0.3356933295726776,-0.4882812201976776,0.0915527269244194,53.33333587646485,104862.0,1.0,Rest
299939.78125,312023.46875,481984.8125,472075.65625,312699.84375,293210.28125,279178.03125,281880.53125,-0.09716796875,0.975341796875,-0.1259765625,0.4272460639476776,-0.3967284858226776,0.0915527269244194,53.33333587646485,104863.0,1.0,Rest
300177.15625,312469.71875,482445.875,472543.4375,313143.46875,293398.3125,279368.3125,282276.71875,-0.095947265625,0.976318359375,-0.12646484375,0.3051757514476776,-0.3356933295726776,0.2746581733226776,53.33333587646485,104864.0,1.0,Rest
300217.28125,312744.71875,482668.59375,472655.90625,313507.0,293513.8125,279470.03125,282531.6875,-0.094482421875,0.976318359375,-0.124267578125,0.2746581733226776,-0.3051757514476776,0.3356933295726776,53.33333587646485,104865.0,1.0,Rest
300038.375,312528.71875,482403.15625,472309.625,313343.9375,293421.28125,279364.0,282335.90625,-0.09375,0.97021484375,-0.123779296875,0.0610351525247097,-0.2136230319738388,0.4577636420726776,53.33333587646485,104866.0,1.0,Rest
299859.21875,312083.03125,481973.90625,471932.59375,312846.5625,293236.65625,279184.03125,281928.46875,-0.09521484375,0.96484375,-0.12744140625,0.2746581733226776,-0.1525878757238388,0.5187987685203552,53.33333587646485,104867.0,1.0,Rest
299947.71875,312035.8125,481997.40625,472078.96875,312709.25,293220.46875,279184.03125,281880.0,-0.095703125,0.9638671875,-0.128662109375,0.3662109076976776,0.0610351525247097,0.6408690810203552,53.33333587646485,104868.0,1.0,Rest
300174.90625,312470.0625,482451.15625,472541.90625,313148.9375,293402.875,279366.5,282269.5625,-0.10009765625,0.965576171875,-0.1279296875,0.4577636420726776,0.0,0.4272460639476776,53.33333587646485,104869.0,1.0,Rest
300205.03125,312735.15625,482663.15625,472645.625,313506.75,293512.46875,279459.03125,282519.28125,-0.103271484375,0.96728515625,-0.127197265625,0.7019042372703552,0.1220703050494194,0.3356933295726776,53.33333587646485,104870.0,1.0,Rest
300025.59375,312515.125,482398.78125,472303.75,313348.5,293423.15625,279355.96875,282327.21875,-0.10595703125,0.968017578125,-0.12744140625,0.7019042372703552,0.2136230319738388,0.1831054538488388,53.33333587646485,104871.0,1.0,Rest
299847.78125,312066.84375,481971.84375,471929.21875,312852.09375,293238.09375,279178.125,281921.03125,-0.105712890625,0.969482421875,-0.128662109375,0.5798339247703552,0.0,0.0,53.33333587646485,104872.0,1.0,Rest
299935.03125,312022.3125,481994.1875,472073.96875,312714.34375,293223.59375,279181.875,281873.21875,-0.107177734375,0.972900390625,-0.129150390625,0.5798339247703552,0.0305175762623548,-0.2441406100988388,53.33333587646485,104873.0,1.0,Rest
300163.1875,312455.78125,482447.125,472536.65625,313154.40625,293408.0625,279370.8125,282266.4375,-0.10791015625,0.973388671875,-0.1259765625,0.6103515028953552,-0.1220703050494194,-0.3051757514476776,53.33333587646485,104874.0,1.0,Rest
300198.34375,312726.21875,482663.9375,472646.96875,313516.9375,293520.53125,279470.5,282523.1875,-0.106201171875,0.973876953125,-0.128662109375,0.5493163466453552,-0.1831054538488388,-0.4272460639476776,53.33333587646485,104875.0,1.0,Rest
300018.8125,312511.03125,482395.90625,472302.03125,313357.78125,293429.4375,279367.59375,282334.09375,-0.104736328125,0.9736328125,-0.128173828125,0.3356933295726776,-0.1525878757238388,-0.4272460639476776,53.33333587646485,104876.0,1.0,Rest
299831.9375,312054.40625,481958.53125,471918.03125,312854.53125,293239.78125,279182.96875,281923.71875,-0.103271484375,0.974853515625,-0.130126953125,0.1525878757238388,-0.3356933295726776,-0.4577636420726776,53.33333587646485,104877.0,1.0,Rest
299919.84375,312000.6875,481978.03125,472063.84375,312713.71875,293224.25,279183.6875,281876.0625,-0.102294921875,0.974609375,-0.126708984375,0.2441406100988388,-0.4577636420726776,-0.5187987685203552,53.33333587646485,104878.0,1.0,Rest
300143.96875,312434.75,482428.28125,472526.71875,313150.90625,293408.0625,279366.25,282263.75,-0.101318359375,0.973876953125,-0.1259765625,0.1831054538488388,-0.4882812201976776,-0.5493163466453552,53.33333587646485,104879.0,1.0,Rest
300177.59375,312697.96875,482642.59375,472637.84375,313510.59375,293517.40625,279464.0625,282518.65625,-0.10107421875,0.972900390625,-0.126953125,0.0610351525247097,-0.4882812201976776,-0.3967284858226776,53.33333587646485,104880.0,1.0,Rest
300008.875,312492.34375,482385.0,472302.03125,313356.8125,293430.9375,279371.34375,282336.96875,-0.1015625,0.9716796875,-0.126953125,0.0,-0.5798339247703552,-0.3662109076976776,53.33333587646485,104881.0,1.0,Rest
299814.96875,312033.125,481937.25,471906.6875,312842.09375,293226.65625,279174.90625,281913.96875,-0.101806640625,0.972900390625,-0.12158203125,-0.0610351525247097,-0.6103515028953552,-0.1831054538488388,53.33333587646485,104882.0,1.0,Rest
299899.28125,311985.03125,481950.03125,472043.28125,312694.75,293202.5,279167.59375,281856.9375,-0.10107421875,0.973388671875,-0.125732421875,-0.2136230319738388,-0.5798339247703552,0.0,53.33333587646485,104883.0,1.0,Rest
300135.40625,312427.6875,482406.1875,472516.71875,313137.59375,293390.4375,279361.5,282252.75,-0.101806640625,0.970947265625,-0.1279296875,-0.2441406100988388,-0.5798339247703552,0.0610351525247097,53.33333587646485,104884.0,1.0,Rest
300176.96875,312711.1875,482631.21875,472636.40625,313507.0,293509.09375,279467.71875,282516.125,-0.103759765625,0.9716796875,-0.128173828125,-0.2746581733226776,-0.6408690810203552,0.0,53.33333587646485,104885.0,1.0,Rest
299995.84375,312495.375,482365.78125,472289.53125,313346.78125,293410.90625,279360.15625,282323.65625,-0.105224609375,0.97265625,-0.1298828125,-0.3356933295726776,-0.7629393935203552,0.1220703050494194,53.33333587646485,104886.0,1.0,Rest
299811.28125,312042.4375,481931.71875,471908.90625,312843.0,293215.65625,279174.65625,281913.90625,-0.105712890625,0.970947265625,-0.12548828125,-0.3662109076976776,-0.7934569716453552,0.2746581733226776,53.33333587646485,104887.0,1.0,Rest
299901.25,311991.84375,481953.0625,472057.0625,312699.21875,293199.5625,279176.625,281862.75,-0.106689453125,0.970703125,-0.126220703125,-0.3662109076976776,-0.9765624403953552,0.1220703050494194,53.33333587646485,104888.0,1.0,Rest
300134.21875,312437.53125,482402.34375,472523.6875,313133.28125,293379.4375,279358.28125,282248.625,-0.107177734375,0.969482421875,-0.1240234375,-0.4577636420726776,-1.1291502714157104,0.1525878757238388,53.33333587646485,104889.0,1.0,Rest
