EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
299794.03125,313919.625,532271.4375,524819.0625,316079.34375,294369.0,279287.46875,282656.5,-0.135986328125,0.94580078125,-0.237060546875,0.6408690810203552,-0.7019042372703552,-0.9460448622703552,53.33333587646485,45697.0,1.0,Rest
299777.78125,313672.6875,532083.6875,524745.5,315735.125,294264.84375,279199.3125,282430.84375,-0.13623046875,0.947998046875,-0.2333984375,0.5493163466453552,-0.7629393935203552,-0.9765624403953552,53.33333587646485,45698.0,1.0,Rest
300059.65625,314046.3125,532510.5,525257.4375,316067.53125,294422.90625,279376.4375,282753.6875,-0.136962890625,0.948486328125,-0.232177734375,0.6408690810203552,-0.8544921278953552,-0.9765624403953552,53.33333587646485,45699.0,1.0,Rest
300194.75,314444.1875,532882.0625,525566.6875,316539.96875,294582.9375,279535.125,283118.375,-0.138671875,0.949951171875,-0.235107421875,0.4577636420726776,-0.9460448622703552,-0.9460448622703552,53.33333587646485,45700.0,1.0,Rest
300045.4375,314378.03125,532743.3125,525313.125,316549.96875,294545.5,279486.3125,283066.4375,-0.13916015625,0.951904296875,-0.2353515625,0.3967284858226776,-1.0681151151657104,-1.0070799589157104,53.33333587646485,45701.0,1.0,Rest
299792.53125,313923.1875,532259.0625,524812.375,316077.90625,294349.96875,279291.0625,282660.1875,-0.138671875,0.9541015625,-0.236572265625,0.2136230319738388,-1.1901854276657104,-0.9765624403953552,53.33333587646485,45702.0,1.0,Rest
299776.96875,313681.34375,532070.1875,524735.1875,315733.34375,294244.46875,279204.3125,282437.90625,-0.13720703125,0.9541015625,-0.238525390625,0.0305175762623548,-1.1901854276657104,-0.8850097060203552,53.33333587646485,45703.0,1.0,Rest
300054.21875,314054.90625,532488.3125,525235.0,316056.0,294391.625,279368.03125,282751.375,-0.1357421875,0.955322265625,-0.236083984375,-0.1831054538488388,-1.3122557401657104,-0.8544921278953552,53.33333587646485,45704.0,1.0,Rest
300199.9375,314484.40625,532874.0,525554.4375,316546.125,294568.1875,279538.34375,283133.0625,-0.134033203125,0.953857421875,-0.2373046875,-0.3356933295726776,-1.3427733182907104,-0.6713866591453552,53.33333587646485,45705.0,1.0,Rest
300049.03125,314421.46875,532736.0625,525303.9375,316561.15625,294534.9375,279491.15625,283082.4375,-0.133056640625,0.949951171875,-0.2373046875,-0.3662109076976776,-1.3427733182907104,-0.5798339247703552,53.33333587646485,45706.0,1.0,Rest
299799.5,313968.53125,532259.8125,524808.0625,316095.96875,294347.28125,279300.875,282679.3125,-0.1328125,0.948486328125,-0.23583984375,-0.4882812201976776,-1.4343260526657104,-0.4577636420726776,53.33333587646485,45707.0,1.0,Rest
