EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
299764.8125,312236.71875,481440.59375,471347.71875,313075.90625,293306.21875,279277.28125,282137.15625,-0.091064453125,0.9716796875,-0.114990234375,0.2136230319738388,-0.6103515028953552,0.2441406100988388,53.33333587646485,106177.0,0.0,Left
299764.8125,312236.71875,481440.59375,471347.71875,313075.90625,293306.21875,279277.28125,282137.15625,-0.091064453125,0.9716796875,-0.114990234375,0.2136230319738388,-0.6103515028953552,0.2441406100988388,53.33333587646485,106178.0,0.0,Left
299764.8125,312236.71875,481440.59375,471347.71875,313075.90625,293306.21875,279277.28125,282137.15625,-0.091064453125,0.9716796875,-0.114990234375,0.2136230319738388,-0.6103515028953552,0.2441406100988388,53.33333587646485,106179.0,0.0,Left
299764.8125,312236.71875,481440.59375,471347.71875,313075.90625,293306.21875,279277.28125,282137.15625,-0.091064453125,0.9716796875,-0.114990234375,0.2136230319738388,-0.6103515028953552,0.2441406100988388,53.33333587646485,106180.0,0.0,Left
299764.8125,312236.71875,481440.59375,471347.71875,313075.90625,293306.21875,279277.28125,282137.15625,-0.091064453125,0.9716796875,-0.114990234375,0.2136230319738388,-0.6103515028953552,0.2441406100988388,53.33333587646485,106181.0,0.0,Left
299767.84375,312298.40625,481427.8125,471326.96875,313118.625,293269.84375,279286.21875,282175.15625,-0.091796875,0.97021484375,-0.11962890625,0.0,-0.6103515028953552,0.0610351525247097,53.33333587646485,106182.0,1.0,Left
299659.40625,311917.53125,481089.21875,471085.46875,312653.0,293106.5625,279135.5625,281825.90625,-0.0908203125,0.97119140625,-0.118896484375,0.0,-0.6103515028953552,-0.1220703050494194,53.33333587646485,106183.0,1.0,Left
299841.59375,312094.75,481321.78125,471416.90625,312753.9375,293183.28125,279225.5,281976.3125,-0.08984375,0.969482421875,-0.117919921875,0.0,-0.5493163466453552,-0.0915527269244194,53.33333587646485,106184.0,1.0,Left
300028.1875,312547.9375,481756.1875,471810.5625,313246.21875,293376.21875,279410.125,282387.21875,-0.091064453125,0.96875,-0.118408203125,-0.0305175762623548,-0.5187987685203552,-0.2136230319738388,53.33333587646485,106185.0,1.0,Left
299985.71875,312662.21875,481804.9375,471746.46875,313444.78125,293427.46875,279443.5,282495.5625,-0.092529296875,0.969482421875,-0.117919921875,0.0610351525247097,-0.4577636420726776,-0.3662109076976776,53.33333587646485,106186.0,1.0,Left
299777.6875,312308.6875,481424.6875,471325.96875,313111.5625,293278.5,279288.71875,282175.21875,-0.092041015625,0.96923828125,-0.117431640625,0.0,-0.3662109076976776,-0.4882812201976776,53.33333587646485,106187.0,1.0,Left
299675.5625,311933.625,481097.71875,471089.78125,312657.03125,293125.625,279145.84375,281832.34375,-0.092041015625,0.97119140625,-0.115234375,0.0305175762623548,-0.3051757514476776,-0.3967284858226776,53.33333587646485,106188.0,1.0,Left
299851.4375,312104.40625,481329.8125,471419.5,312758.59375,293206.25,279232.3125,281979.4375,-0.091796875,0.972412109375,-0.114990234375,-0.1220703050494194,-0.2136230319738388,-0.3051757514476776,53.33333587646485,106189.0,1.0,Left
300031.59375,312542.9375,481752.90625,471808.4375,313238.53125,293386.59375,279407.28125,282377.1875,-0.09326171875,0.9716796875,-0.11669921875,-0.1220703050494194,-0.2136230319738388,-0.3662109076976776,53.33333587646485,106190.0,1.0,Left
299992.875,312660.25,481805.03125,471746.71875,313443.53125,293440.34375,279445.46875,282491.03125,-0.0908203125,0.97314453125,-0.117431640625,-0.1525878757238388,-0.1525878757238388,-0.2441406100988388,53.33333587646485,106191.0,1.0,Left
299791.53125,312312.96875,481430.21875,471327.5,313116.5625,293298.71875,279294.09375,282176.40625,-0.08984375,0.97314453125,-0.12109375,-0.2136230319738388,-0.1220703050494194,-0.3051757514476776,53.33333587646485,106192.0,1.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106193.0,1.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106194.0,0.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106195.0,0.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106196.0,0.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106197.0,0.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106198.0,0.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106199.0,0.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106200.0,0.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106201.0,0.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106202.0,0.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106203.0,0.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106204.0,0.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106205.0,0.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106206.0,0.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106207.0,0.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106208.0,0.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106209.0,0.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106210.0,0.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106211.0,0.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106212.0,0.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106213.0,0.0,Left
299681.28125,311927.0,481091.0,471081.28125,312649.875,293135.375,279139.6875,281824.03125,-0.089111328125,0.971923828125,-0.117431640625,-0.2136230319738388,-0.0915527269244194,-0.1831054538488388,53.33333587646485,106214.0,0.0,Left
300033.1875,312513.0,481734.75,471774.8125,313218.75,293411.1875,279403.875,282365.03125,-0.08740234375,0.970703125,-0.117431640625,0.3967284858226776,-0.9460448622703552,-0.2441406100988388,53.33333587646485,106215.0,1.0,Left
299990.65625,312628.40625,481787.9375,471714.0,313423.59375,293459.03125,279435.875,282479.46875,-0.0869140625,0.97509765625,-0.11767578125,0.5493163466453552,-0.7629393935203552,-0.3356933295726776,53.33333587646485,106216.0,1.0,Left
299793.3125,312294.9375,481422.28125,471300.15625,313112.625,293321.78125,279292.3125,282177.46875,-0.0869140625,0.980712890625,-0.114990234375,0.6408690810203552,-0.7629393935203552,-0.2441406100988388,53.33333587646485,106217.0,1.0,Left
299686.9375,311912.625,481086.8125,471056.6875,312655.15625,293163.625,279143.15625,281832.09375,-0.086181640625,0.979736328125,-0.11474609375,0.3356933295726776,-0.6713866591453552,-0.1831054538488388,53.33333587646485,106218.0,1.0,Left
299868.4375,312075.53125,481314.625,471387.59375,312747.15625,293237.28125,279231.25,281973.34375,-0.08251953125,0.97802734375,-0.116943359375,0.3051757514476776,-0.7629393935203552,-0.1831054538488388,53.33333587646485,106219.0,1.0,Left
300042.5,312508.0625,481735.90625,471771.125,313222.0625,293414.75,279400.65625,282366.46875,-0.085205078125,0.9716796875,-0.11767578125,0.3356933295726776,-0.7324218153953552,0.0,53.33333587646485,106220.0,1.0,Left
300000.125,312622.78125,481792.21875,471712.40625,313432.34375,293466.78125,279435.25,282482.0625,-0.083984375,0.970947265625,-0.11767578125,0.4272460639476776,-0.4882812201976776,0.1220703050494194,53.33333587646485,106221.0,1.0,Left
299797.53125,312275.0625,481420.375,471299.59375,313111.9375,293321.78125,279284.53125,282171.46875,-0.0869140625,0.969482421875,-0.121337890625,0.5187987685203552,-0.4577636420726776,0.0610351525247097,53.33333587646485,106222.0,1.0,Left
299685.84375,311890.4375,481080.71875,471050.34375,312648.71875,293158.625,279132.71875,281819.84375,-0.08984375,0.969482421875,-0.12158203125,0.6408690810203552,-0.4272460639476776,-0.0915527269244194,53.33333587646485,106223.0,1.0,Left
299857.875,312042.53125,481301.75,471370.96875,312732.65625,293226.46875,279212.71875,281955.90625,-0.093017578125,0.971435546875,-0.1162109375,0.7324218153953552,-0.4272460639476776,-0.2136230319738388,53.33333587646485,106224.0,1.0,Left
300046.53125,312491.96875,481738.21875,471770.15625,313222.96875,293417.4375,279399.40625,282368.53125,-0.0927734375,0.97265625,-0.1162109375,0.6408690810203552,-0.4272460639476776,-0.3662109076976776,53.33333587646485,106225.0,1.0,Left
300002.0,312609.1875,481794.5625,471712.75,313432.625,293466.78125,279432.03125,282484.3125,-0.093994140625,0.97509765625,-0.115234375,0.6103515028953552,-0.4577636420726776,-0.4272460639476776,53.33333587646485,106226.0,1.0,Left
299800.21875,312271.0625,481427.1875,471303.53125,313117.03125,293325.4375,279286.9375,282177.71875,-0.09423828125,0.97265625,-0.115478515625,0.6103515028953552,-0.4577636420726776,-0.5187987685203552,53.33333587646485,106227.0,1.0,Left
299689.53125,311884.09375,481088.0625,471059.1875,312657.8125,293165.75,279141.84375,281830.03125,-0.0947265625,0.970947265625,-0.118408203125,0.5798339247703552,-0.5187987685203552,-0.7629393935203552,53.33333587646485,106228.0,1.0,Left
299855.46875,312036.53125,481302.71875,471374.875,312738.375,293227.90625,279218.375,281960.46875,-0.093994140625,0.97412109375,-0.117431640625,0.6103515028953552,-0.5187987685203552,-0.8544921278953552,53.33333587646485,106229.0,1.0,Left
300041.25,312492.5,481740.8125,471775.875,313230.75,293418.59375,279404.5,282372.5625,-0.0947265625,0.9755859375,-0.11669921875,0.5798339247703552,-0.6408690810203552,-1.0375975370407104,53.33333587646485,106230.0,1.0,Left
299991.71875,312610.8125,481793.125,471714.28125,313439.15625,293466.4375,279437.78125,282486.90625,-0.093017578125,0.9765625,-0.117431640625,0.5187987685203552,-0.5798339247703552,-1.1596678495407104,53.33333587646485,106231.0,1.0,Left
299775.96875,312258.0,481408.9375,471289.0625,313111.75,293314.09375,279276.21875,282165.75,-0.092529296875,0.97509765625,-0.119384765625,0.5187987685203552,-0.6713866591453552,-1.1596678495407104,53.33333587646485,106232.0,1.0,Left
299669.21875,311875.59375,481068.21875,471037.75,312649.59375,293155.40625,279126.8125,281811.25,-0.09033203125,0.977294921875,-0.1171875,0.4272460639476776,-0.7019042372703552,-1.2817381620407104,53.33333587646485,106233.0,1.0,Left
