EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
300067.625,314953.625,571376.4375,564471.0,317949.8125,295036.4375,279385.8125,283279.125,-0.137451171875,0.947998046875,-0.22998046875,0.0610351525247097,-0.9765624403953552,0.2136230319738388,60.0,24193.0,1.0,Rest
299795.1875,314520.96875,570904.6875,563937.6875,317524.78125,294858.5,279196.1875,282896.75,-0.139892578125,0.94775390625,-0.22900390625,-0.0610351525247097,-1.0375975370407104,0.2136230319738388,60.0,24194.0,1.0,Rest
299715.53125,314174.09375,570609.125,563721.6875,317092.59375,294720.375,279069.59375,282588.75,-0.13720703125,0.943359375,-0.228515625,-0.0915527269244194,-1.0375975370407104,0.2441406100988388,60.0,24195.0,1.0,Rest
299971.96875,314442.125,570950.125,564173.625,317305.375,294836.0625,279201.71875,282819.0625,-0.135498046875,0.94189453125,-0.22998046875,-0.0915527269244194,-1.0375975370407104,0.3051757514476776,60.0,24196.0,1.0,Rest
300170.34375,314900.34375,571397.8125,564601.25,317825.8125,295027.125,279391.625,283232.28125,-0.133056640625,0.93994140625,-0.229736328125,0.1220703050494194,-0.9765624403953552,0.3662109076976776,60.0,24197.0,1.0,Rest
300064.21875,314928.21875,571360.3125,564450.4375,317950.8125,295039.90625,279389.3125,283271.375,-0.134765625,0.94287109375,-0.231689453125,0.3051757514476776,-1.0070799589157104,0.3967284858226776,60.0,24198.0,1.0,Rest
299787.4375,314488.625,570890.0625,563916.375,317525.21875,294861.46875,279201.46875,282892.09375,-0.13525390625,0.94677734375,-0.23291015625,0.3662109076976776,-0.9460448622703552,0.3967284858226776,60.0,24199.0,1.0,Rest
299705.0,314131.34375,570592.6875,563701.5625,317084.46875,294720.8125,279069.6875,282583.5625,-0.13623046875,0.951416015625,-0.233154296875,0.3967284858226776,-0.8544921278953552,0.4272460639476776,60.0,24200.0,1.0,Rest
299975.0,314405.375,570946.375,564166.625,317305.28125,294845.53125,279211.5625,282828.09375,-0.13232421875,0.947998046875,-0.22998046875,0.3662109076976776,-0.7934569716453552,0.5187987685203552,60.0,24201.0,1.0,Rest
300179.84375,314865.90625,571399.6875,564596.9375,317827.6875,295039.09375,279402.8125,283246.59375,-0.1318359375,0.945068359375,-0.231201171875,0.1525878757238388,-0.6408690810203552,0.5798339247703552,60.0,24202.0,1.0,Rest
300066.625,314883.4375,571350.25,564432.4375,317937.84375,295040.1875,279386.90625,283272.96875,-0.125732421875,0.943115234375,-0.229736328125,0.2746581733226776,-0.5798339247703552,0.7324218153953552,60.0,24203.0,1.0,Rest
299792.25,314457.15625,570876.625,563902.375,317514.21875,294858.78125,279197.96875,282890.75,-0.12744140625,0.93994140625,-0.2314453125,0.3051757514476776,-0.5187987685203552,0.7934569716453552,60.0,24204.0,1.0,Rest
299702.84375,314106.9375,570573.8125,563685.4375,317076.84375,294718.3125,279066.375,282581.40625,-0.128662109375,0.939208984375,-0.230224609375,0.4577636420726776,-0.3662109076976776,0.6713866591453552,60.0,24205.0,1.0,Rest
299971.15625,314384.46875,570927.0625,564151.25,317300.1875,294843.75,279205.40625,282823.875,-0.1318359375,0.9375,-0.232177734375,0.4882812201976776,-0.2136230319738388,0.6713866591453552,60.0,24206.0,1.0,Rest
300172.125,314846.15625,571375.8125,564582.1875,317821.78125,295036.59375,279394.3125,283238.90625,-0.134033203125,0.935302734375,-0.2314453125,0.6408690810203552,-0.1831054538488388,0.4882812201976776,60.0,24207.0,1.0,Rest
300062.4375,314875.125,571334.6875,564429.3125,317940.875,295046.53125,279388.875,283274.75,-0.135498046875,0.938720703125,-0.232666015625,0.6103515028953552,-0.0915527269244194,0.3662109076976776,60.0,24208.0,1.0,Rest
299789.125,314440.25,570864.3125,563899.75,317517.09375,294867.625,279200.65625,282892.71875,-0.13623046875,0.938720703125,-0.233154296875,0.7934569716453552,-0.0915527269244194,0.2136230319738388,60.0,24209.0,1.0,Rest
299710.1875,314094.40625,570567.4375,563688.3125,317081.25,294727.0625,279071.46875,282584.96875,-0.13720703125,0.939208984375,-0.232666015625,0.7934569716453552,-0.1831054538488388,0.0,60.0,24210.0,1.0,Rest
