title:اسدي كاف, start timestamp:1701685567.898888, stop timestamp:1701685578.650571, headset type:EPOCX, headset serial:E50206EF, headset firmware:720, channels:67, sampling rate:eeg_128;mot_32, samples:1378      , version:2.2, 
MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
,,,,,,,,,,
0.000000,0.678462,-0.285217,-0.675232,-0.049011,0.926871,-0.313026,-0.062508,-12.132738,-63.424122,80.376190
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678393,-0.285217,-0.675293,-0.049133,0.924918,-0.309608,-0.072274,-12.086130,-63.481709,80.405243
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678306,-0.285156,-0.675415,-0.049011,0.941521,-0.311073,-0.077646,-12.160851,-63.600204,80.331383
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678319,-0.285156,-0.675415,-0.048828,0.939079,-0.324747,-0.073739,-12.244766,-63.606850,80.314911
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678332,-0.285156,-0.675415,-0.048645,0.935661,-0.318887,-0.068856,-12.036956,-63.546165,80.366753
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678320,-0.285339,-0.675354,-0.048584,0.931754,-0.318887,-0.071298,-12.233260,-63.474880,80.430077
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678165,-0.285583,-0.675415,-0.048462,0.932731,-0.313026,-0.075204,-12.459934,-63.560726,80.470406
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678070,-0.285706,-0.675476,-0.048218,0.917104,-0.317910,-0.071298,-12.447274,-63.637989,80.306694
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677936,-0.285767,-0.675598,-0.048035,0.927359,-0.319863,-0.070321,-12.435880,-63.707523,80.242691
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677814,-0.285767,-0.675720,-0.048035,0.935661,-0.325723,-0.073251,-12.458959,-63.820103,80.201759
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677802,-0.285950,-0.675659,-0.047974,0.931266,-0.323770,-0.081553,-12.496396,-63.904758,80.348251
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677716,-0.286133,-0.675659,-0.048096,0.950311,-0.324258,-0.076181,-12.380090,-63.830952,80.213425
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677656,-0.286133,-0.675720,-0.048096,0.937126,-0.326700,-0.071786,-12.425414,-63.831188,80.108749
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677721,-0.286133,-0.675659,-0.048035,0.939568,-0.322305,-0.068856,-12.232873,-63.514736,80.081207
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677677,-0.286072,-0.675720,-0.048157,0.932731,-0.324747,-0.067879,-12.092919,-63.479931,80.023087
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677716,-0.286133,-0.675659,-0.048096,0.928336,-0.310585,-0.069833,-12.016960,-63.448605,80.037445
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677726,-0.286377,-0.675537,-0.048218,0.936638,-0.324747,-0.076181,-12.031931,-63.470409,79.983696
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677696,-0.286438,-0.675537,-0.048279,0.927848,-0.322793,-0.082530,-12.162071,-63.473370,79.985329
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677696,-0.286438,-0.675537,-0.048279,0.938591,-0.312050,-0.072274,-12.212531,-63.409367,80.086800
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677700,-0.286438,-0.675537,-0.048218,0.931754,-0.328165,-0.073739,-12.157945,-63.435097,80.094780
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677726,-0.286255,-0.675598,-0.048096,0.922476,-0.320840,-0.081553,-12.158816,-63.324921,80.101974
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677864,-0.286072,-0.675537,-0.048096,0.942010,-0.324747,-0.077158,-12.226268,-63.375759,80.091774
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678073,-0.286133,-0.675293,-0.048218,0.948846,-0.333537,-0.072763,-12.286975,-63.338184,80.249268
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677987,-0.286438,-0.675232,-0.048462,0.936149,-0.321328,-0.069344,-12.291611,-63.437698,80.441002
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677996,-0.286560,-0.675171,-0.048462,0.946893,-0.314003,-0.063973,-12.395782,-63.443928,80.530235
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677987,-0.286438,-0.675232,-0.048462,0.927848,-0.333048,-0.067391,-12.322871,-63.332870,80.543877
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677977,-0.286194,-0.675354,-0.048340,0.936149,-0.323282,-0.070321,-12.390584,-63.282917,80.589493
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677964,-0.286072,-0.675415,-0.048401,0.931754,-0.317422,-0.069344,-12.301526,-63.254623,80.447212
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677811,-0.285950,-0.675598,-0.048706,0.930778,-0.325723,-0.081065,-12.338039,-63.212494,80.469154
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677840,-0.285828,-0.675598,-0.049011,0.929801,-0.313026,-0.072274,-12.437570,-63.274578,80.472237
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677705,-0.285706,-0.675781,-0.049072,0.935173,-0.313026,-0.082041,-12.593812,-63.230453,80.441681
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677796,-0.285645,-0.675720,-0.049011,0.929801,-0.312538,-0.071786,-12.567764,-63.374077,80.397514
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677805,-0.285645,-0.675720,-0.048889,0.940056,-0.321328,-0.065926,-12.460988,-63.303333,80.324432
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677723,-0.285706,-0.675781,-0.048828,0.941033,-0.326212,-0.077646,-12.448222,-63.356335,80.258652
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677662,-0.285706,-0.675842,-0.048828,0.930778,-0.317910,-0.061531,-12.403400,-63.370701,80.232788
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677567,-0.285828,-0.675903,-0.048584,0.935173,-0.339397,-0.078135,-12.379726,-63.316963,80.309509
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677554,-0.285889,-0.675903,-0.048401,0.921499,-0.325723,-0.081065,-12.375088,-63.335270,80.278557
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677463,-0.285828,-0.676025,-0.048340,0.937614,-0.330607,-0.076181,-12.337579,-63.185074,80.334038
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677479,-0.285645,-0.676086,-0.048340,0.935173,-0.309120,-0.074716,-12.253820,-63.249901,80.433968
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677522,-0.285522,-0.676086,-0.048462,0.922964,-0.325723,-0.073739,-12.178439,-63.274910,80.440567
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677487,-0.285583,-0.676086,-0.048584,0.929313,-0.323770,-0.071298,-12.193929,-63.164085,80.479843
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677548,-0.285583,-0.676025,-0.048584,0.936149,-0.312538,-0.070321,-12.174536,-63.147678,80.598526
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677453,-0.285645,-0.676086,-0.048706,0.931266,-0.312538,-0.082041,-12.223748,-63.066242,80.438675
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677427,-0.285706,-0.676086,-0.048706,0.935173,-0.321328,-0.078135,-12.151374,-63.226284,80.278137
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677397,-0.285767,-0.676086,-0.048767,0.926383,-0.328165,-0.074228,-12.219569,-63.203655,80.333656
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677324,-0.285950,-0.676086,-0.048706,0.921988,-0.314003,-0.070321,-12.397613,-63.116623,80.366959
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677246,-0.286011,-0.676147,-0.048584,0.928824,-0.319375,-0.083506,-12.391185,-63.188297,80.463600
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677225,-0.286072,-0.676147,-0.048523,0.939079,-0.308143,-0.074716,-12.352066,-63.302799,80.583908
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677323,-0.285828,-0.676147,-0.048584,0.925894,-0.314492,-0.085460,-12.116859,-63.289185,80.592178
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677323,-0.285828,-0.676147,-0.048584,0.938103,-0.324258,-0.070809,-12.171841,-63.243599,80.632965
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677485,-0.286011,-0.675903,-0.048645,0.929313,-0.311073,-0.081553,-12.121323,-63.369240,80.636330
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677578,-0.286377,-0.675659,-0.048584,0.938103,-0.328165,-0.083995,-11.959190,-63.432316,80.589363
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677593,-0.286621,-0.675537,-0.048645,0.931754,-0.331095,-0.075204,-11.979939,-63.489086,80.680428
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677557,-0.286438,-0.675659,-0.048523,0.935173,-0.311073,-0.074228,-11.998611,-63.373508,80.512390
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677451,-0.286133,-0.675903,-0.048401,0.943963,-0.337444,-0.081065,-12.015417,-63.319492,80.561150
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677319,-0.285828,-0.676147,-0.048645,0.948846,-0.331583,-0.077158,-12.097208,-63.287544,80.638367
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677326,-0.285645,-0.676208,-0.048767,0.928336,-0.318398,-0.079111,-12.154154,-63.075455,80.674530
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677312,-0.285461,-0.676270,-0.049194,0.933708,-0.307166,-0.071298,-12.138739,-63.034576,80.607079
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677378,-0.285095,-0.676331,-0.049561,0.943475,-0.317910,-0.066414,-12.074865,-63.114452,80.429703
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677542,-0.284851,-0.676270,-0.049561,0.945428,-0.319375,-0.074716,-11.850712,-63.103008,80.386734
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677624,-0.284790,-0.676208,-0.049622,0.935173,-0.316933,-0.074228,-11.882307,-63.109371,80.448059
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677507,-0.284912,-0.676270,-0.049683,0.937614,-0.320840,-0.068368,-11.827410,-63.165104,80.669922
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677503,-0.284912,-0.676270,-0.049744,0.927359,-0.311073,-0.080088,-11.794669,-63.315258,80.602928
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677503,-0.284912,-0.676270,-0.049744,0.920034,-0.321328,-0.077646,-11.748535,-63.267067,80.692635
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677568,-0.284912,-0.676208,-0.049683,0.930778,-0.331095,-0.074716,-11.790348,-63.307026,80.640038
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677664,-0.284973,-0.676086,-0.049683,0.924918,-0.320840,-0.075693,-11.977981,-63.359657,80.409370
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677721,-0.284973,-0.676025,-0.049744,0.930289,-0.322305,-0.074228,-12.063516,-63.240356,80.285095
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677725,-0.284973,-0.676025,-0.049683,0.944451,-0.321328,-0.082530,-11.923831,-63.132988,80.389923
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677947,-0.284912,-0.675842,-0.049500,0.931754,-0.308143,-0.071786,-11.898114,-63.269691,80.334259
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677996,-0.285095,-0.675720,-0.049438,0.934196,-0.319375,-0.067391,-11.974970,-63.309387,80.367500
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.677966,-0.285156,-0.675720,-0.049500,0.941033,-0.331095,-0.069344,-11.927472,-63.411781,80.247421
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678097,-0.285278,-0.675537,-0.049500,0.932731,-0.326212,-0.079600,-12.018059,-63.453938,80.306007
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678193,-0.285339,-0.675415,-0.049500,0.939568,-0.321328,-0.076181,-11.949586,-63.475212,80.292076
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678189,-0.285339,-0.675415,-0.049561,0.939568,-0.309608,-0.085460,-11.904628,-63.394356,80.229538
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678149,-0.285278,-0.675476,-0.049622,0.933708,-0.320352,-0.071786,-11.980831,-63.338253,80.439919
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678322,-0.285156,-0.675354,-0.049622,0.935173,-0.321328,-0.068368,-11.932748,-63.221096,80.562592
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678330,-0.285095,-0.675354,-0.049866,0.933219,-0.317910,-0.063973,-11.972807,-63.448986,80.556328
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678400,-0.285217,-0.675232,-0.049866,0.938591,-0.313026,-0.070809,-12.125526,-63.554089,80.317368
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678467,-0.285522,-0.675049,-0.049683,0.931754,-0.327188,-0.060554,-12.179640,-63.598679,80.302292
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678560,-0.285767,-0.674866,-0.049500,0.934196,-0.323282,-0.073251,-12.178343,-63.472145,80.255402
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678600,-0.285950,-0.674744,-0.049561,0.930289,-0.322305,-0.079600,-12.310509,-63.441597,80.413193
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678508,-0.285889,-0.674866,-0.049500,0.928336,-0.334513,-0.068368,-12.296124,-63.380772,80.388542
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678465,-0.285828,-0.674927,-0.049622,0.931266,-0.316445,-0.067879,-12.266512,-63.309361,80.516350
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678459,-0.285645,-0.674988,-0.049927,0.926383,-0.316933,-0.084483,-12.189860,-63.245090,80.464714
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678418,-0.285522,-0.675049,-0.050354,0.942010,-0.300818,-0.071786,-12.170875,-63.220581,80.384911
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678460,-0.285400,-0.675049,-0.050476,0.940544,-0.306678,-0.059578,-12.453787,-63.115189,80.229752
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678411,-0.285217,-0.675171,-0.050537,0.946893,-0.307166,-0.079600,-12.375075,-63.203671,80.306778
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678553,-0.285034,-0.675110,-0.050476,0.933708,-0.320352,-0.062508,-12.237568,-63.266636,80.359436
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678486,-0.285339,-0.675049,-0.050476,0.930778,-0.320352,-0.078135,-12.213811,-63.206638,80.406822
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678465,-0.285522,-0.674988,-0.050537,0.923453,-0.326212,-0.070809,-12.392429,-63.285976,80.466141
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678551,-0.285461,-0.674927,-0.050537,0.932731,-0.318887,-0.079600,-12.436521,-63.257378,80.419525
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678647,-0.285400,-0.674866,-0.050415,0.929801,-0.327188,-0.069344,-12.476201,-63.231640,80.377571
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678598,-0.285339,-0.674927,-0.050598,0.924918,-0.333048,-0.073251,-12.428581,-63.125145,80.339821
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678624,-0.285278,-0.674927,-0.050598,0.925894,-0.323282,-0.075204,-12.419057,-63.362629,80.305832
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678675,-0.285278,-0.674866,-0.050720,0.941033,-0.312538,-0.078135,-12.327151,-63.376366,80.275253
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678685,-0.285400,-0.674805,-0.050720,0.936638,-0.314980,-0.071786,-12.527769,-63.438728,80.347725
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678754,-0.285278,-0.674805,-0.050476,0.941033,-0.319863,-0.068856,-12.374992,-63.444855,80.312958
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678740,-0.285156,-0.674866,-0.050537,0.935661,-0.318887,-0.077646,-12.437493,-63.383705,80.431656
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678710,-0.285217,-0.674866,-0.050598,0.933219,-0.312538,-0.074716,-12.760410,-63.445335,80.371826
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678679,-0.285156,-0.674927,-0.050537,0.939568,-0.303748,-0.079600,-12.767703,-63.317467,80.467979
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678523,-0.285095,-0.675110,-0.050537,0.925894,-0.311561,-0.076181,-12.724266,-63.285721,80.421181
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678492,-0.285034,-0.675171,-0.050476,0.931754,-0.325723,-0.073251,-12.785172,-63.257149,80.512398
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678562,-0.285034,-0.675110,-0.050354,0.929313,-0.328165,-0.065926,-12.839989,-63.281433,80.427818
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678579,-0.284973,-0.675110,-0.050476,0.924429,-0.314003,-0.080088,-12.889323,-63.169956,80.435043
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678574,-0.284973,-0.675110,-0.050537,0.942498,-0.310096,-0.076181,-12.933724,-63.152962,80.358200
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678675,-0.285034,-0.674988,-0.050476,0.927359,-0.314003,-0.068856,-12.940351,-63.204330,80.305717
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678789,-0.285217,-0.674805,-0.050354,0.926871,-0.307655,-0.075693,-12.846316,-63.317230,80.325142
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678815,-0.285278,-0.674744,-0.050476,0.930289,-0.321817,-0.075204,-12.761684,-63.202175,80.342628
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678841,-0.285339,-0.674683,-0.050598,0.930778,-0.325723,-0.070809,-12.852183,-63.181957,80.358368
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678796,-0.285156,-0.674805,-0.050598,0.932243,-0.315468,-0.073739,-12.800298,-63.080429,80.455864
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678747,-0.284973,-0.674927,-0.050659,0.940056,-0.318887,-0.068368,-12.720268,-63.205719,80.376945
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678659,-0.284851,-0.675049,-0.050903,0.931754,-0.324258,-0.060066,-12.664908,-63.251812,80.522583
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678731,-0.284790,-0.674988,-0.051086,0.934684,-0.312538,-0.075204,-12.748417,-63.459965,80.536987
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678762,-0.284851,-0.674927,-0.051147,0.933708,-0.314003,-0.083018,-12.823576,-63.480637,80.466621
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678750,-0.284912,-0.674927,-0.050964,0.935661,-0.329142,-0.078623,-12.674551,-63.582573,80.653297
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678820,-0.284912,-0.674866,-0.050842,0.932731,-0.321328,-0.063484,-12.490430,-63.707649,80.737968
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678848,-0.285034,-0.674805,-0.050598,0.936638,-0.318887,-0.069344,-12.458054,-63.786884,80.647507
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678733,-0.285339,-0.674805,-0.050415,0.938103,-0.322793,-0.071786,-12.345581,-63.724861,80.766083
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678747,-0.285339,-0.674805,-0.050232,0.927359,-0.310096,-0.077646,-12.194357,-63.802376,80.756142
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678795,-0.285400,-0.674744,-0.050049,0.930778,-0.329142,-0.071298,-12.124921,-63.688805,80.680527
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678821,-0.285339,-0.674744,-0.050049,0.938591,-0.323282,-0.073251,-12.079096,-63.769924,80.512474
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678786,-0.285400,-0.674744,-0.050171,0.933219,-0.302771,-0.078623,-12.037852,-63.792931,80.477898
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678903,-0.285400,-0.674622,-0.050232,0.936638,-0.307166,-0.072274,-12.184068,-63.646973,80.413437
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678980,-0.285339,-0.674561,-0.050354,0.941521,-0.323770,-0.070809,-12.298994,-63.415607,80.455429
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678975,-0.285217,-0.674622,-0.050293,0.937614,-0.317910,-0.078135,-12.235761,-63.474049,80.426552
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678914,-0.285095,-0.674744,-0.050171,0.938591,-0.315468,-0.059578,-12.178852,-63.326641,80.283897
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678928,-0.285217,-0.674683,-0.050110,0.937614,-0.321817,-0.071298,-12.094300,-63.393978,80.072174
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678912,-0.285400,-0.674622,-0.050110,0.939079,-0.314003,-0.070321,-12.018203,-63.371246,80.248291
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678912,-0.285400,-0.674622,-0.050110,0.929801,-0.313026,-0.066414,-11.966383,-63.384121,80.223465
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678830,-0.285461,-0.674683,-0.050049,0.949823,-0.320840,-0.088878,-12.119744,-63.195709,80.351112
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678762,-0.285522,-0.674744,-0.049805,0.935173,-0.312538,-0.077158,-11.991103,-63.109474,80.382668
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678719,-0.285522,-0.674805,-0.049561,0.927848,-0.341839,-0.074228,-11.991993,-63.098526,80.261070
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678979,-0.285522,-0.674561,-0.049316,0.931754,-0.337932,-0.066414,-12.142794,-63.105339,80.334961
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678964,-0.285889,-0.674438,-0.049072,0.921988,-0.336467,-0.055671,-12.078514,-63.311474,80.434799
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678984,-0.286438,-0.674194,-0.048950,0.933708,-0.325723,-0.075693,-12.220663,-63.263657,80.407990
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678946,-0.286560,-0.674194,-0.048767,0.935173,-0.321328,-0.077158,-12.281930,-63.237293,80.367188
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678941,-0.286438,-0.674255,-0.048706,0.926871,-0.336467,-0.074228,-12.287070,-63.213562,80.330467
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678728,-0.286255,-0.674561,-0.048523,0.931266,-0.341350,-0.069344,-12.041697,-63.242207,80.264091
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678663,-0.286133,-0.674683,-0.048462,0.928336,-0.319863,-0.075204,-12.004193,-63.401321,80.304344
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678640,-0.286011,-0.674744,-0.048645,0.921499,-0.322793,-0.067391,-11.887108,-63.461189,80.257248
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678571,-0.286011,-0.674805,-0.048767,0.937614,-0.313515,-0.082530,-11.931730,-63.548401,80.314857
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678454,-0.286011,-0.674927,-0.048706,0.928824,-0.314980,-0.076670,-11.888557,-63.410229,80.366699
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678441,-0.286072,-0.674927,-0.048523,0.927848,-0.317422,-0.091320,-11.999701,-63.519207,80.230034
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678506,-0.286072,-0.674866,-0.048462,0.927848,-0.323770,-0.068856,-12.133064,-63.517284,80.373695
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.678533,-0.286316,-0.674744,-0.048340,0.934684,-0.320352,-0.064949,-11.986424,-63.432224,80.252991
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
