title:شويكي عطش, start timestamp:1703500995.476847, stop timestamp:1703501006.400310, headset type:EPOCX, headset serial:E50206EF, headset firmware:720, channels:67, sampling rate:eeg_128;mot_32, samples:1400      , version:2.2, 
MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
0.000000,0.661889,0.218567,-0.656128,0.289185,0.994262,-0.077646,0.041997,-13.514841,-35.118031,61.243481
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662096,0.218445,-0.656067,0.288940,0.983030,-0.092785,0.029789,-13.513357,-35.122894,61.202465
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662183,0.218445,-0.656006,0.288879,0.990844,-0.084483,0.036137,-13.512021,-35.160606,61.032219
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662124,0.218384,-0.656006,0.289063,0.987914,-0.098645,0.036626,-13.394153,-35.177879,60.978996
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662111,0.218262,-0.656006,0.289185,0.983030,-0.076670,0.045904,-13.354737,-35.260090,60.964432
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662246,0.218079,-0.655823,0.289429,0.986937,-0.096691,0.047369,-13.435930,-35.184082,60.917988
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662433,0.217957,-0.655701,0.289368,0.987425,-0.104993,0.042486,-13.492337,-35.132339,60.859520
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662620,0.217712,-0.655701,0.289124,0.987425,-0.074716,0.045416,-13.476437,-35.035774,60.823570
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662821,0.217712,-0.655579,0.288940,0.992309,-0.084483,0.050787,-13.528793,-34.832195,60.857880
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662881,0.217712,-0.655518,0.288940,0.990355,-0.094738,0.040044,-13.525914,-34.865643,60.805424
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662760,0.217712,-0.655640,0.288940,0.994750,-0.106947,0.042486,-13.606656,-34.895744,60.808216
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662734,0.217712,-0.655640,0.289001,0.982542,-0.101575,0.052252,-13.595990,-34.839504,60.844059
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662807,0.217834,-0.655579,0.288879,0.985960,-0.101575,0.045904,-13.653058,-34.938889,60.942989
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662827,0.217834,-0.655640,0.288696,0.989379,-0.095715,0.049322,-13.587752,-34.911663,61.015354
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662907,0.217773,-0.655579,0.288696,0.993774,-0.092296,0.043951,-13.528976,-34.970497,61.030487
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662753,0.217712,-0.655701,0.288818,0.991820,-0.097180,0.037602,-13.459413,-34.923447,61.027439
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662365,0.217651,-0.656006,0.289063,0.984007,-0.096691,0.042974,-13.596805,-34.814438,60.841362
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661936,0.217651,-0.656250,0.289490,0.982053,-0.113295,0.045416,-13.587124,-34.766327,60.790558
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661648,0.217773,-0.656311,0.289917,0.990355,-0.103040,0.043462,-13.678411,-34.823029,61.011501
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661521,0.217896,-0.656372,0.289978,0.981565,-0.094738,0.047857,-13.377237,-34.757393,61.043686
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661420,0.218079,-0.656494,0.289795,0.980588,-0.114272,0.037602,-13.406180,-34.781651,61.239315
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661587,0.218140,-0.656494,0.289368,0.983030,-0.086925,0.043951,-13.482229,-35.003487,61.332050
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661693,0.218140,-0.656494,0.289124,0.979123,-0.084483,0.042974,-13.534006,-34.969807,61.365513
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661787,0.218201,-0.656433,0.289001,0.995239,-0.095226,0.034672,-13.463939,-35.056156,61.278961
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661767,0.218262,-0.656433,0.289001,0.983518,-0.098645,0.038579,-13.534211,-35.000542,61.367733
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661748,0.218262,-0.656372,0.289185,0.985472,-0.102063,0.040532,-13.530790,-34.967155,61.347626
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661680,0.218201,-0.656433,0.289246,0.991820,-0.093273,0.034184,-13.411045,-34.920441,61.312862
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661540,0.218201,-0.656494,0.289429,0.988890,-0.103528,0.050787,-13.503273,-34.861729,61.381577
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661587,0.218079,-0.656433,0.289551,0.986937,-0.097668,0.047369,-13.419613,-34.892223,61.193420
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661614,0.218018,-0.656372,0.289673,0.994262,-0.097668,0.062996,-13.494318,-34.936333,61.207409
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661675,0.218262,-0.656311,0.289490,0.979123,-0.096203,0.036626,-13.411553,-34.909367,61.286671
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661707,0.218567,-0.656311,0.289185,0.990355,-0.092785,0.038579,-13.520398,-34.918430,61.341335
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661814,0.218750,-0.656250,0.288940,0.976682,-0.095715,0.037602,-13.468358,-34.859921,61.323868
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661673,0.218811,-0.656372,0.288940,0.990844,-0.096691,0.035161,-13.421522,-34.757263,61.391483
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661538,0.218933,-0.656494,0.288879,0.979123,-0.095226,0.040532,-13.312703,-34.731537,61.385666
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661370,0.218994,-0.656616,0.288940,0.980100,-0.085460,0.036137,-13.431433,-34.758381,61.297100
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661235,0.219116,-0.656738,0.288879,0.973752,-0.086925,0.040532,-13.388289,-34.749210,61.284058
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661302,0.219177,-0.656677,0.288818,0.991332,-0.097668,0.045416,-13.416127,-34.774288,61.255650
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661504,0.218933,-0.656555,0.288818,0.986937,-0.086925,0.049811,-13.224515,-34.746861,61.180088
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661463,0.218750,-0.656738,0.288635,0.987425,-0.093273,0.037114,-13.318729,-34.722176,61.112076
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661497,0.218567,-0.656738,0.288696,0.992797,-0.091808,0.041021,-13.286857,-34.633289,61.034203
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661497,0.218567,-0.656738,0.288696,0.988890,-0.106947,0.040532,-13.241505,-34.669960,60.980782
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661430,0.218689,-0.656738,0.288757,0.987914,-0.092296,0.038091,-13.200687,-34.736298,60.899372
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661504,0.218567,-0.656677,0.288818,0.991820,-0.107435,0.046881,-13.113952,-34.629333,60.992767
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661624,0.218445,-0.656677,0.288635,0.978635,-0.094738,0.036626,-13.085890,-34.616402,60.993492
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661933,0.218567,-0.656433,0.288391,0.981565,-0.088390,0.047369,-13.010634,-34.521427,61.027473
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662133,0.218567,-0.656311,0.288208,0.995727,-0.096203,0.044927,-13.276237,-34.535954,61.041393
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662147,0.218445,-0.656311,0.288269,0.987914,-0.096203,0.041997,-13.081947,-34.432358,61.053921
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662040,0.218323,-0.656433,0.288330,0.987914,-0.085948,0.052252,-13.257086,-34.455788,61.065197
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662053,0.218201,-0.656433,0.288391,1.000122,-0.082530,0.046881,-13.264710,-34.376877,60.975342
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661940,0.218201,-0.656494,0.288513,0.993774,-0.090343,0.047857,-13.338240,-34.405853,60.994476
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661766,0.218323,-0.656494,0.288818,0.999145,-0.103528,0.045904,-13.287749,-34.498604,60.911694
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661646,0.218262,-0.656555,0.289001,0.998657,-0.097668,0.048834,-13.375641,-34.632076,61.003857
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661538,0.218323,-0.656616,0.289063,0.981565,-0.095226,0.037114,-13.338077,-34.685535,61.020138
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661559,0.218262,-0.656616,0.289063,0.986449,-0.091808,0.043951,-13.370935,-34.833649,61.101460
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661512,0.218140,-0.656677,0.289124,0.984495,-0.088390,0.037602,-13.183842,-34.716949,61.091312
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661572,0.217957,-0.656677,0.289124,0.979123,-0.087901,0.046392,-13.148791,-34.828587,61.198849
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661545,0.217957,-0.656677,0.289185,0.977658,-0.090831,0.036626,-13.167246,-34.879063,61.045631
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661525,0.218018,-0.656677,0.289185,0.979123,-0.084483,0.042974,-13.367188,-34.907822,61.191067
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661606,0.218140,-0.656555,0.289185,0.978147,-0.103528,0.045904,-13.330469,-34.883709,61.155293
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661714,0.218018,-0.656433,0.289307,0.986937,-0.103040,0.049322,-13.397422,-34.862003,61.239765
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661687,0.217834,-0.656494,0.289368,0.982542,-0.111830,0.050787,-13.191013,-34.842468,61.282455
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661633,0.217712,-0.656616,0.289307,0.991332,-0.095715,0.038579,-13.305245,-34.791557,61.320877
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661620,0.217590,-0.656616,0.289429,0.982053,-0.098157,0.043462,-13.258054,-34.812401,61.372120
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661418,0.217834,-0.656738,0.289429,0.993285,-0.083018,0.030765,-13.265582,-34.831161,61.368244
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661432,0.218079,-0.656616,0.289490,0.985472,-0.104993,0.042486,-13.272357,-34.964710,61.248085
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661520,0.218262,-0.656494,0.289429,0.988890,-0.090831,0.050787,-13.361788,-34.884907,61.339943
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661835,0.218262,-0.656311,0.289124,0.991332,-0.096203,0.043462,-13.475609,-35.013084,61.255947
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661921,0.218323,-0.656311,0.288879,0.997680,-0.088878,0.044439,-13.411382,-35.045109,61.097019
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661847,0.218445,-0.656372,0.288818,0.979612,-0.087413,0.037602,-13.236910,-35.057262,61.103985
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661854,0.218506,-0.656372,0.288757,0.976682,-0.088878,0.038091,-13.279885,-35.134872,60.926922
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661632,0.218567,-0.656494,0.288940,0.983030,-0.089366,0.039556,-13.168564,-35.221382,60.867561
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661499,0.218384,-0.656555,0.289246,0.985472,-0.112318,0.040044,-13.051707,-35.149246,60.914139
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661547,0.218018,-0.656494,0.289551,0.991820,-0.100110,0.041021,-12.946537,-35.084320,60.839390
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661412,0.217896,-0.656616,0.289673,0.981077,-0.086925,0.040532,-13.001884,-35.042557,60.838787
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661480,0.217957,-0.656555,0.289612,0.982053,-0.087413,0.040532,-13.051695,-34.971634,60.921574
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661554,0.218018,-0.656433,0.289673,1.002075,-0.101087,0.042974,-13.013192,-34.991135,61.029415
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661534,0.218018,-0.656372,0.289856,0.986449,-0.090343,0.031254,-13.061872,-35.042023,61.126476
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661347,0.218018,-0.656372,0.290283,0.981565,-0.106458,0.039067,-13.172352,-35.037819,61.063828
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661260,0.217957,-0.656372,0.290527,0.980588,-0.108412,0.044439,-13.071784,-35.217373,61.040779
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661347,0.217712,-0.656311,0.290649,0.988890,-0.105970,0.041997,-13.097939,-35.145634,61.203365
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661649,0.217590,-0.656128,0.290466,0.986937,-0.104505,0.040044,-13.154811,-34.997738,61.133030
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662019,0.217529,-0.655884,0.290222,0.991332,-0.097668,0.037602,-13.105997,-34.931297,61.136395
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662367,0.217346,-0.655701,0.289978,0.981077,-0.093273,0.039067,-13.128731,-35.021500,61.122753
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662407,0.217224,-0.655701,0.289978,0.992309,-0.094250,0.047369,-13.265858,-35.019352,61.193813
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662534,0.217102,-0.655640,0.289917,0.976682,-0.099133,0.044927,-13.222605,-35.050751,61.374432
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662568,0.217102,-0.655579,0.289978,0.986937,-0.088878,0.048346,-13.317011,-34.995674,61.370319
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662488,0.217285,-0.655518,0.290161,0.989867,-0.099133,0.046392,-13.351976,-35.029442,61.283291
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662757,0.217468,-0.655212,0.290100,0.982542,-0.113783,0.058113,-13.250113,-34.943161,61.121628
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.663191,0.217468,-0.654907,0.289795,0.978147,-0.093761,0.044439,-13.225101,-34.915512,61.042797
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.663612,0.217407,-0.654663,0.289429,0.999145,-0.085460,0.056648,-13.202591,-34.857296,61.221851
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.663892,0.217407,-0.654541,0.289063,0.988890,-0.089366,0.055183,-13.298999,-34.904900,61.232998
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.663919,0.217407,-0.654541,0.289001,0.991820,-0.094250,0.044439,-13.269099,-35.014408,61.276367
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.663812,0.217651,-0.654541,0.289063,0.996704,-0.095715,0.050787,-13.108855,-35.029636,61.315395
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.663666,0.217590,-0.654602,0.289307,0.993285,-0.098157,0.032230,-13.231303,-34.993340,61.383858
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.663512,0.217529,-0.654724,0.289429,0.984007,-0.099622,0.050787,-13.391506,-35.094006,61.278805
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.663445,0.217468,-0.654785,0.289490,1.005494,-0.100110,0.050787,-13.219023,-35.017937,61.267590
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.663452,0.217346,-0.654846,0.289429,0.984007,-0.094250,0.043951,-13.297120,-34.949478,61.340832
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.663565,0.217346,-0.654785,0.289307,0.981565,-0.104017,0.035649,-13.200742,-34.987862,61.306747
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.663532,0.217346,-0.654846,0.289246,0.988890,-0.085460,0.047369,-13.147334,-35.005741,61.459408
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.663411,0.217346,-0.654968,0.289246,0.988402,-0.086925,0.049811,-12.932601,-35.005169,61.496799
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.663311,0.217468,-0.655029,0.289246,0.987914,-0.105482,0.044439,-12.922674,-35.004650,61.447121
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.663144,0.217529,-0.655151,0.289307,0.985960,-0.100598,0.051764,-13.147073,-35.020855,61.385742
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662882,0.217346,-0.655396,0.289490,0.986937,-0.095715,0.045416,-13.199033,-34.968769,61.347168
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662768,0.217163,-0.655518,0.289612,0.990844,-0.083018,0.052252,-13.079129,-34.971889,61.262451
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662487,0.217041,-0.655762,0.289795,0.979612,-0.093273,0.043462,-13.137883,-35.091370,61.269539
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662258,0.216919,-0.656006,0.289856,0.988890,-0.083995,0.038091,-13.107428,-35.082233,61.192585
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662070,0.216858,-0.656189,0.289917,0.986449,-0.092785,0.045416,-13.130018,-34.990677,61.206661
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661835,0.216858,-0.656372,0.290039,0.980588,-0.103528,0.041021,-13.300350,-34.841606,61.285992
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661627,0.216858,-0.656555,0.290100,0.985472,-0.108900,0.044439,-13.186982,-35.040779,61.357395
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661404,0.216797,-0.656799,0.290100,0.989867,-0.106458,0.035649,-13.268284,-35.053368,61.338322
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661398,0.216919,-0.656738,0.290161,0.978147,-0.102552,0.041509,-13.224789,-35.164700,61.221157
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661398,0.216919,-0.656738,0.290161,0.992309,-0.100110,0.047369,-13.235643,-35.314896,61.315708
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661425,0.216919,-0.656738,0.290100,0.987425,-0.105482,0.043462,-13.345412,-35.166740,61.184135
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661444,0.216675,-0.656799,0.290100,0.990844,-0.098157,0.040532,-13.227537,-35.283398,61.265724
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661376,0.216431,-0.656921,0.290161,0.990844,-0.096691,0.041997,-13.338117,-35.221725,61.339149
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661383,0.216248,-0.656921,0.290283,0.984007,-0.092785,0.041997,-13.337639,-35.232887,61.388569
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661295,0.216187,-0.656921,0.290527,0.984007,-0.104017,0.031254,-13.437208,-35.142929,61.416378
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661274,0.215820,-0.656982,0.290710,0.989867,-0.102552,0.049322,-13.443487,-35.178638,61.358074
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661421,0.215576,-0.656860,0.290833,0.993774,-0.092296,0.043951,-13.432472,-35.160774,61.438934
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661589,0.215515,-0.656738,0.290771,0.983518,-0.083995,0.044439,-13.372558,-35.178032,61.395039
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661643,0.215454,-0.656677,0.290833,0.993774,-0.098645,0.048346,-13.468636,-35.093559,61.338871
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661669,0.215454,-0.656677,0.290771,0.983030,-0.091320,0.036626,-13.455106,-35.167538,61.304981
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661737,0.215515,-0.656616,0.290710,0.989379,-0.102063,0.041997,-13.376262,-35.334118,61.257816
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661912,0.215515,-0.656494,0.290588,0.995239,-0.105970,0.037602,-13.388636,-35.350704,61.415367
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661966,0.215698,-0.656433,0.290466,0.980100,-0.097668,0.041021,-13.266438,-35.498970,61.390499
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662201,0.215698,-0.656250,0.290344,0.988402,-0.099622,0.045904,-13.356462,-35.315739,61.434784
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662262,0.215698,-0.656189,0.290344,0.984007,-0.100110,0.050299,-13.254148,-35.450832,61.474636
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662180,0.215576,-0.656311,0.290344,0.984007,-0.089855,0.048346,-13.295401,-35.355747,61.460506
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662140,0.215515,-0.656372,0.290344,0.986937,-0.094250,0.041997,-13.065861,-35.403507,61.497791
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662060,0.215759,-0.656372,0.290344,0.986449,-0.096691,0.035161,-13.192608,-35.496490,61.514679
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661873,0.216064,-0.656433,0.290405,0.976682,-0.094250,0.041509,-13.206680,-35.480175,61.629875
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661841,0.216187,-0.656372,0.290527,0.982053,-0.096203,0.050299,-13.252679,-35.465488,61.766888
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661982,0.216370,-0.656250,0.290344,0.981565,-0.098157,0.051276,-13.294078,-35.535606,61.556866
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662278,0.216614,-0.656006,0.290039,0.994750,-0.100110,0.042974,-13.331337,-35.432045,61.501179
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662392,0.216614,-0.655945,0.289917,0.979612,-0.101087,0.048346,-13.348203,-35.405510,61.551064
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662331,0.216614,-0.656006,0.289917,0.994262,-0.086925,0.045416,-13.180049,-35.298290,61.512623
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.662150,0.216553,-0.656128,0.290100,0.990355,-0.088878,0.044439,-13.162045,-35.118462,61.561359
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.661808,0.216614,-0.656372,0.290283,0.977170,-0.104505,0.043462,-13.179173,-35.273281,61.538559
,,,,,,,,,,
